Date|Close|Open|High|Low|Volume|Change
2015-01-30|45.57|45.57|45.57|45.57||0.00%
2015-02-02|52.2|52.2|52.2|52.2||14.55%
2015-02-03|52.89|52.89|52.89|52.89||1.32%
2015-02-04|54.04|54.04|54.04|54.04||2.17%
2015-02-05|53.66|53.66|53.66|53.66||-0.70%
2015-02-06|54.48|54.48|54.48|54.48||1.53%
2015-02-09|54.85|54.85|54.85|54.85||0.68%
2015-02-10|53.8|53.8|53.8|53.8||-1.91%
2015-02-11|53.28|53.28|53.28|53.28||-0.97%
2015-02-12|55.22|55.22|55.22|55.22||3.64%
2015-02-13|55.85|55.85|55.85|55.85||1.14%
2015-02-17|56.19|56.19|56.19|56.19||0.61%
2015-02-18|56.22|56.22|56.22|56.22||0.05%
2015-02-19|56.22|56.22|56.22|56.22||0.00%
2015-02-20|56.22|56.22|56.22|56.22||0.00%
2015-02-23|55.24|55.24|55.24|55.24||-1.74%
2015-02-24|55.09|55.09|55.09|55.09||-0.27%
2015-02-25|55.46|55.46|55.46|55.46||0.67%
2015-02-26|55.33|55.33|55.33|55.33||-0.23%
2015-02-27|55.44|55.44|55.44|55.44||0.20%
2015-03-02|57.03|57.03|57.03|57.03||2.87%
2015-03-03|58.67|58.67|58.67|58.67||2.88%
2015-03-04|58.14|58.14|58.14|58.14||-0.90%
2015-03-05|57.86|57.86|57.86|57.86||-0.48%
2015-03-06|57.41|57.41|57.41|57.41||-0.78%
2015-03-09|56.63|56.63|56.63|56.63||-1.36%
2015-03-10|55.1|55.1|55.1|55.1||-2.70%
2015-03-11|55.91|55.91|55.91|55.91||1.47%
2015-03-12|55.54|55.54|55.54|55.54||-0.66%
2015-03-13|54.36|54.36|54.36|54.36||-2.12%
2015-03-16|53.94|53.94|53.94|53.94||-0.77%
2015-03-17|53.59|53.59|53.59|53.59||-0.65%
2015-03-18|54.57|54.57|54.57|54.57||1.83%
2015-03-19|53.87|53.87|53.87|53.87||-1.28%
2015-03-20|54.32|54.32|54.32|54.32||0.84%
2015-03-23|54.47|54.47|54.47|54.47||0.28%
2015-03-24|54.33|54.33|54.33|54.33||-0.26%
2015-03-25|54.58|54.58|54.58|54.58||0.46%
2015-03-26|55.03|55.03|55.03|55.03||0.82%
2015-03-27|54.69|54.69|54.69|54.69||-0.62%
2015-03-30|54.64|54.64|54.64|54.64||-0.09%
2015-03-31|54.66|54.66|54.66|54.66||0.04%
2015-04-01|55.47|55.47|55.47|55.47|0.01K|1.48%
2015-04-02|54.83|54.83|54.83|54.83|0.01K|-1.15%
2015-04-03|54.83|54.83|54.83|54.83||0.00%
2015-04-06|56.24|56.24|56.24|56.24||2.57%
2015-04-07|57|57|57|57||1.35%
2015-04-08|54.03|54.03|54.03|54.03||-5.21%
2015-04-09|54.92|54.92|54.92|54.92||1.65%
2015-04-10|55.99|55.99|55.99|55.99||1.95%
2015-04-13|56.27|56.27|56.27|56.27||0.50%
2015-04-14|56.92|56.92|56.92|56.92||1.16%
2015-04-15|58.8|58.8|58.8|58.8||3.30%
2015-04-16|58.74|58.74|58.74|58.74||-0.10%
2015-04-17|58.43|58.43|58.43|58.43||-0.53%
2015-04-20|58.42|58.42|58.42|58.42||-0.02%
2015-04-21|57.73|57.73|57.73|57.73||-1.18%
2015-04-22|57.95|57.95|57.95|57.95||0.38%
2015-04-23|58.39|58.39|58.39|58.39||0.76%
2015-04-24|58.44|58.44|58.44|58.44||0.09%
2015-04-27|58.46|58.46|58.46|58.46||0.03%
2015-04-28|58.44|58.44|58.44|58.44||-0.03%
2015-04-29|58.51|58.51|58.51|58.51||0.12%
2015-04-30|58.55|58.55|58.55|58.55||0.07%
2015-05-01|64.24|64.24|64.24|64.24||9.72%
2015-05-04|64.14|64.14|64.14|64.14|0.01K|-0.16%
2015-05-05|65.13|65.13|65.13|65.13||1.54%
2015-05-06|65.64|65.64|65.64|65.64||0.78%
2015-05-07|63.9|63.9|63.9|63.9||-2.65%
2015-05-08|63.97|63.97|63.97|63.97||0.11%
2015-05-11|63.72|63.72|63.72|63.72||-0.39%
2015-05-12|64.95|64.95|64.95|64.95||1.93%
2015-05-13|64.91|64.91|64.91|64.91||-0.06%
2015-05-14|64.65|64.65|64.65|64.65||-0.40%
2015-05-15|64.58|64.58|64.58|64.58||-0.11%
2015-05-18|64.3|64.3|64.3|64.3||-0.43%
2015-05-19|63.09|63.09|63.09|63.09||-1.88%
2015-05-20|63.65|63.65|63.65|63.65||0.89%
2015-05-21|64.08|64.08|64.08|64.08||0.68%
2015-05-22|63.69|63.69|63.69|63.69||-0.61%
2015-05-26|63.5|63.5|63.5|63.5||-0.30%
2015-05-27|63.38|63.38|63.38|63.38||-0.19%
2015-05-28|63.5|63.5|63.5|63.5||0.19%
2015-05-29|63.56|63.56|63.56|63.56||0.09%
2015-06-01|63.07|63.07|63.07|63.07||-0.77%
2015-06-02|63.73|63.73|63.73|63.73||1.05%
2015-06-03|62.23|62.23|62.23|62.23||-2.35%
2015-06-04|60.59|60.59|60.59|60.59||-2.64%
2015-06-05|61.65|61.65|61.65|61.65||1.75%
2015-06-08|61.01|61.01|61.01|61.01||-1.04%
2015-06-09|62.46|62.46|62.46|62.46||2.38%
2015-06-10|63.16|63.16|63.16|63.16||1.12%
2015-06-11|63.06|63.06|63.06|63.06||-0.16%
2015-06-12|62.43|62.43|62.43|62.43||-1.00%
2015-06-15|62.02|62.02|62.02|62.02||-0.66%
2015-06-16|61.72|61.72|61.72|61.72||-0.48%
2015-06-17|61.93|61.93|61.93|61.93||0.34%
2015-06-18|62.09|62.09|62.09|62.09||0.26%
2015-06-19|61.55|61.55|61.55|61.55||-0.87%
2015-06-22|61.7|61.7|61.7|61.7||0.24%
2015-06-23|62.01|62.01|62.01|62.01||0.50%
2015-06-24|61.89|61.89|61.89|61.89||-0.19%
2015-06-25|61.88|61.88|61.88|61.88||-0.02%
2015-06-26|61.91|61.91|61.91|61.91||0.05%
2015-06-29|61.76|61.76|61.76|61.76||-0.24%
2015-06-30|61.79|61.79|61.79|61.79||0.05%
2015-07-01|61.24|61.24|61.24|61.24||-0.89%
2015-07-02|61.15|61.15|61.15|61.15||-0.15%
2015-07-06|56.35|56.35|56.35|56.35||-7.85%
2015-07-07|56.82|56.82|56.82|56.82||0.83%
2015-07-08|57.23|57.23|57.23|57.23||0.72%
2015-07-09|58.26|58.26|58.26|58.26||1.80%
2015-07-10|58.4|58.4|58.4|58.4||0.24%
2015-07-13|57.9|57.9|57.9|57.9||-0.86%
2015-07-14|58.01|58.01|58.01|58.01||0.19%
2015-07-15|56.97|56.97|56.97|56.97||-1.79%
2015-07-16|56.84|56.84|56.84|56.84||-0.23%
2015-07-17|56.96|56.96|56.96|56.96||0.21%
2015-07-20|56.7|56.7|56.7|56.7||-0.46%
2015-07-21|56.84|56.84|56.84|56.84||0.25%
2015-07-22|56.59|56.59|56.59|56.59||-0.44%
2015-07-23|56.37|56.37|56.37|56.37||-0.39%
2015-07-24|56.26|56.26|56.26|56.26||-0.20%
2015-07-27|56.08|56.08|56.08|56.08||-0.32%
2015-07-28|56.11|56.11|56.11|56.11||0.05%
2015-07-29|56.12|56.12|56.12|56.12||0.02%
2015-07-30|56.17|56.17|56.17|56.17||0.09%
2015-08-03|49.52|49.52|49.52|49.52||-11.84%
2015-08-04|50.09|50.09|50.09|50.09||1.15%
2015-08-05|49.95|49.95|49.95|49.95||-0.28%
2015-08-06|49.93|49.93|49.93|49.93||-0.04%
2015-08-07|49.76|49.76|49.76|49.76||-0.34%
2015-08-10|50.65|50.65|50.65|50.65||1.79%
2015-08-11|49.57|49.57|49.57|49.57||-2.13%
2015-08-12|50.26|50.26|50.26|50.26||1.39%
2015-08-13|49.84|49.84|49.84|49.84||-0.84%
2015-08-14|49.6|49.6|49.6|49.6||-0.48%
2015-08-17|49.3|49.3|49.3|49.3||-0.60%
2015-08-18|49.12|49.12|49.12|49.12||-0.37%
2015-08-19|48.38|48.38|48.38|48.38||-1.51%
2015-08-20|48.21|48.21|48.21|48.21||-0.35%
2015-08-21|47.69|47.69|47.69|47.69||-1.08%
2015-08-24|46.86|46.86|46.86|46.86||-1.74%
2015-08-25|47.05|47.05|47.05|47.05||0.41%
2015-08-26|47.08|47.08|47.08|47.08||0.06%
2015-08-27|47.62|47.62|47.62|47.62||1.15%
2015-08-28|47.75|47.75|47.75|47.75||0.27%
2015-08-31|52.71|52.71|52.71|52.71||10.39%
2015-09-01|47.59|47.59|47.59|47.59||-9.71%
2015-09-02|48.26|48.26|48.26|48.26||1.41%
2015-09-03|48.55|48.55|48.55|48.55||0.60%
2015-09-04|47.58|47.58|47.58|47.58||-2.00%
2015-09-08|47.34|47.34|47.34|47.34||-0.50%
2015-09-09|46.07|46.07|46.07|46.07||-2.68%
2015-09-10|47.02|47.02|47.02|47.02||2.06%
2015-09-11|46.52|46.52|46.52|46.52||-1.06%
2015-09-14|45.56|45.56|45.56|45.56||-2.06%
2015-09-15|45.46|45.46|45.46|45.46||-0.22%
2015-09-16|45.89|45.89|45.89|45.89||0.95%
2015-09-17|45.68|45.68|45.68|45.68||-0.46%
2015-09-18|45.14|45.14|45.14|45.14||-1.18%
2015-09-21|45.69|45.69|45.69|45.69||1.22%
2015-09-22|45.7|45.7|45.7|45.7||0.02%
2015-09-23|45.38|45.38|45.38|45.38||-0.70%
2015-09-24|45.47|45.47|45.47|45.47||0.20%
2015-09-25|45.48|45.48|45.48|45.48||0.02%
2015-09-28|45.34|45.34|45.34|45.34||-0.31%
2015-09-29|45.39|45.39|45.39|45.39||0.11%
2015-09-30|45.38|45.38|45.38|45.38||-0.02%
2015-10-01|45.75|45.75|45.75|45.75||0.82%
2015-10-02|45.34|45.34|45.34|45.34||-0.90%
2015-10-05|46.44|46.44|46.44|46.44||2.43%
2015-10-06|48.69|48.69|48.69|48.69||4.84%
2015-10-07|48.06|48.06|48.06|48.06||-1.29%
2015-10-08|49.22|49.22|49.22|49.22||2.41%
2015-10-09|48.77|48.77|48.77|48.77||-0.91%
2015-10-12|47.15|47.15|47.15|47.15||-3.32%
2015-10-13|46.86|46.86|46.86|46.86||-0.62%
2015-10-14|46.83|46.83|46.83|46.83||-0.06%
2015-10-15|46.92|46.92|46.92|46.92||0.19%
2015-10-16|47.14|47.14|47.14|47.14||0.47%
2015-10-19|46.23|46.23|46.23|46.23||-1.93%
2015-10-20|46.07|46.07|46.07|46.07||-0.35%
2015-10-21|45.92|45.92|45.92|45.92||-0.33%
2015-10-22|45.93|45.93|45.93|45.93||0.02%
2015-10-23|45.9|45.9|45.9|45.9||-0.07%
2015-10-26|45.79|45.79|45.79|45.79||-0.24%
2015-10-27|45.7|45.7|45.7|45.7||-0.20%
2015-10-28|45.96|45.96|45.96|45.96||0.57%
2015-10-29|45.92|45.92|45.92|45.92||-0.09%
2015-10-30|45.84|45.84|45.84|45.84||-0.17%
2015-11-02|45.5|45.5|45.5|45.5||-0.74%
2015-11-03|47.02|47.02|47.02|47.02||3.34%
2015-11-04|45.28|45.28|45.28|45.28||-3.70%
2015-11-05|44.7|44.7|44.7|44.7||-1.28%
2015-11-06|44.4|44.4|44.4|44.4||-0.67%
2015-11-09|44.16|44.16|44.16|44.16||-0.54%
2015-11-10|44.33|44.33|44.33|44.33||0.38%
2015-11-11|43.32|43.32|43.32|43.32||-2.28%
2015-11-12|42.55|42.55|42.55|42.55||-1.78%
2015-11-13|42.11|42.11|42.11|42.11||-1.03%
2015-11-16|41.72|41.72|41.72|41.72||-0.93%
2015-11-17|41.3|41.3|41.3|41.3||-1.01%
2015-11-18|41.55|41.55|41.55|41.55||0.61%
2015-11-19|41.65|41.65|41.65|41.65||0.24%
2015-11-20|41.78|41.78|41.78|41.78||0.31%
2015-11-23|41.71|41.71|41.71|41.71||-0.17%
2015-11-24|41.94|41.94|41.94|41.94||0.55%
2015-11-25|41.93|41.93|41.93|41.93||-0.02%
2015-11-27|41.7|41.7|41.7|41.7||-0.55%
2015-11-30|41.69|41.69|41.69|41.69||-0.02%
2015-12-01|40.47|40.47|40.47|40.47||-2.93%
2015-12-02|38.58|38.58|38.58|38.58||-4.67%
2015-12-03|39.83|39.83|39.83|39.83||3.24%
2015-12-04|38.93|38.93|38.93|38.93||-2.26%
2015-12-07|36.68|36.68|36.68|36.68||-5.78%
2015-12-08|36.31|36.31|36.31|36.31||-1.01%
2015-12-09|36.21|36.21|36.21|36.21||-0.28%
2015-12-10|36.22|36.22|36.22|36.22||0.03%
2015-12-11|35.43|35.43|35.43|35.43||-2.18%
2015-12-14|35.33|35.33|35.33|35.33||-0.28%
2015-12-15|35.33|35.33|35.33|35.33||0.00%
2015-12-16|34.83|34.83|34.83|34.83||-1.42%
2015-12-17|34.65|34.65|34.65|34.65||-0.52%
2015-12-18|34.59|34.59|34.59|34.59||-0.17%
2015-12-21|34.32|34.32|34.32|34.32||-0.78%
2015-12-22|34.38|34.38|34.38|34.38||0.17%
2015-12-23|34.61|34.61|34.61|34.61||0.67%
2015-12-24|34.73|34.73|34.73|34.73||0.35%
2015-12-28|34.58|34.58|34.58|34.58||-0.43%
2015-12-29|34.66|34.66|34.66|34.66||0.23%
2015-12-30|34.57|34.57|34.57|34.57||-0.26%
2015-12-31|34.59|34.59|34.59|34.59||0.06%
2016-01-04|32.1|32.1|32.1|32.1||-7.20%
2016-01-05|30.85|30.85|30.85|30.85||-3.89%
2016-01-06|28.99|28.99|28.99|28.99||-6.03%
2016-01-07|29|29|29|29||0.03%
2016-01-08|29.16|29.16|29.16|29.16||0.55%
2016-01-11|27.86|27.86|27.86|27.86||-4.46%
2016-01-12|27.33|27.33|27.33|27.33||-1.90%
2016-01-13|27.02|27.02|27.02|27.02||-1.13%
2016-01-14|27.25|27.25|27.25|27.25||0.85%
2016-01-15|26.35|26.35|26.35|26.35||-3.30%
2016-01-19|26.08|26.08|26.08|26.08||-1.02%
2016-01-20|25.57|25.57|25.57|25.57||-1.96%
2016-01-21|26.02|26.02|26.02|26.02||1.76%
2016-01-22|26.72|26.72|26.72|26.72||2.69%
2016-01-25|26.38|26.38|26.38|26.38||-1.27%
2016-01-26|26.6|26.6|26.6|26.6||0.83%
2016-01-27|26.71|26.71|26.71|26.71||0.41%
2016-01-28|26.79|26.79|26.79|26.79||0.30%
2016-01-29|26.81|26.81|26.81|26.81||0.07%
2016-02-01|29.95|29.95|29.95|29.95||11.71%
2016-02-02|28.48|28.48|28.48|28.48||-4.91%
2016-02-03|30.93|30.93|30.93|30.93||8.60%
2016-02-04|30.4|30.4|30.4|30.4||-1.71%
2016-02-05|30.07|30.07|30.07|30.07||-1.09%
2016-02-08|30.07|30.07|30.07|30.07||0.00%
2016-02-09|30.07|30.07|30.07|30.07||0.00%
2016-02-10|27.47|27.47|27.47|27.47||-8.65%
2016-02-11|26.91|26.91|26.91|26.91||-2.04%
2016-02-12|28.94|28.94|28.94|28.94||7.54%
2016-02-16|28.51|28.51|28.51|28.51||-1.49%
2016-02-17|29.57|29.57|29.57|29.57||3.72%
2016-02-18|29.55|29.55|29.55|29.55||-0.07%
2016-02-19|29.18|29.18|29.18|29.18||-1.25%
2016-02-22|29.56|29.56|29.56|29.56||1.30%
2016-02-23|29.3|29.3|29.3|29.3||-0.88%
2016-02-24|29.35|29.35|29.35|29.35||0.17%
2016-02-25|29.26|29.26|29.26|29.26||-0.31%
2016-02-26|29.36|29.36|29.36|29.36||0.34%
2016-02-29|29.3|29.3|29.3|29.3||-0.20%
2016-03-01|32.17|32.17|32.17|32.17||9.80%
2016-03-02|32.1|32.1|32.1|32.1||-0.22%
2016-03-03|32.3|32.3|32.3|32.3||0.62%
2016-03-04|33.65|33.65|33.65|33.65||4.18%
2016-03-07|35.37|35.37|35.37|35.37||5.11%
2016-03-08|34.37|34.37|34.37|34.37||-2.83%
2016-03-09|35.26|35.26|35.26|35.26||2.59%
2016-03-10|34.6|34.6|34.6|34.6||-1.87%
2016-03-11|34.99|34.99|34.99|34.99||1.13%
2016-03-14|34.51|34.51|34.51|34.51||-1.37%
2016-03-15|34.17|34.17|34.17|34.17||-0.99%
2016-03-16|35.03|35.03|35.03|35.03||2.52%
2016-03-17|35.61|35.61|35.61|35.61||1.66%
2016-03-18|35.56|35.56|35.56|35.56||-0.14%
2016-03-21|35.68|35.68|35.68|35.68||0.34%
2016-03-22|35.77|35.77|35.77|35.77||0.25%
2016-03-23|35.31|35.31|35.31|35.31||-1.29%
2016-03-24|35.23|35.23|35.23|35.23||-0.23%
2016-03-28|35.22|35.22|35.22|35.22||-0.03%
2016-03-29|35.11|35.11|35.11|35.11||-0.31%
2016-03-30|35.18|35.18|35.18|35.18||0.20%
2016-03-31|35.14|35.14|35.14|35.14||-0.11%
2016-04-01|34.74|34.74|34.74|34.74||-1.14%
2016-04-04|34.05|34.05|34.05|34.05||-1.99%
2016-04-05|34.15|34.15|34.15|34.15||0.29%
2016-04-06|35.73|35.73|35.73|35.73||4.63%
2016-04-07|35.39|35.39|35.39|35.39||-0.95%
2016-04-08|37.14|37.14|37.14|37.14||4.94%
2016-04-11|37.73|37.73|37.73|37.73||1.59%
2016-04-12|39.03|39.03|39.03|39.03||3.45%
2016-04-13|38.64|38.64|38.64|38.64||-1.00%
2016-04-14|38.49|38.49|38.49|38.49||-0.39%
2016-04-15|38.04|38.04|38.04|38.04||-1.17%
2016-04-18|37.94|37.94|37.94|37.94||-0.26%
2016-04-19|38.32|38.32|38.32|38.32||1.00%
2016-04-20|38.93|38.93|38.93|38.93||1.59%
2016-04-21|38.57|38.57|38.57|38.57||-0.92%
2016-04-22|38.76|38.76|38.76|38.76||0.49%
2016-04-25|38.63|38.63|38.63|38.63||-0.34%
