Date|Close|Open|High|Low|Volume|Change
2019-10-08|9,474.75|9,474.57|9,556.96|9,468.74|8.62B|0.30%
2019-10-09|9,506.56|9,443.45|9,507.04|9,380.57|8.21B|0.34%
2019-10-10|9,638.10|9,504.03|9,643.52|9,480.17|9.78B|1.38%
2019-10-11|9,666.58|9,656.98|9,704.68|9,583.52|10.07B|0.30%
2019-10-14|9,786.64|9,753.58|9,840.59|9,725.68|12.45B|1.24%
2019-10-15|9,671.73|9,759.95|9,759.95|9,658.51|10.72B|-1.17%
2019-10-16|9,642.06|9,678.31|9,722.12|9,635.45|9.34B|-0.31%
2019-10-17|9,645.39|9,657.09|9,670.70|9,617.01|8.10B|0.03%
2019-10-18|9,533.51|9,665.81|9,706.38|9,516.75|9.69B|-1.16%
2019-10-21|9,553.57|9,533.09|9,560.98|9,476.45|8.26B|0.21%
2019-10-22|9,642.09|9,582.11|9,642.93|9,558.36|8.18B|0.93%
2019-10-23|9,567.75|9,641.89|9,652.07|9,547.50|8.22B|-0.77%
2019-10-24|9,555.76|9,570.33|9,598.33|9,495.01|7.98B|-0.13%
2019-10-25|9,660.44|9,562.30|9,665.60|9,509.34|9.04B|1.10%
2019-10-28|9,801.87|9,721.64|9,802.15|9,704.53|12.96B|1.46%
2019-10-29|9,746.03|9,812.48|9,818.74|9,746.03|13.64B|-0.57%
2019-10-30|9,681.54|9,707.18|9,726.95|9,647.00|11.03B|-0.66%
2019-10-31|9,635.33|9,709.10|9,720.97|9,626.93|10.10B|-0.48%
2019-11-01|9,802.33|9,621.89|9,814.67|9,604.31|9.72B|1.73%
2019-11-04|9,868.13|9,828.60|9,908.20|9,828.60|10.76B|0.67%
2019-11-05|9,938.61|9,885.02|9,982.34|9,847.20|11.16B|0.71%
2019-11-06|9,860.97|9,947.31|9,947.31|9,829.75|10.46B|-0.78%
2019-11-07|9,917.49|9,849.96|9,939.53|9,835.89|9.70B|0.57%
2019-11-08|9,895.34|9,985.20|10,008.51|9,891.00|10.78B|-0.22%
2019-11-11|9,680.57|9,821.41|9,821.41|9,664.06|9.99B|-2.17%
2019-11-12|9,670.14|9,675.56|9,699.42|9,570.44|8.90B|-0.11%
2019-11-13|9,687.85|9,678.65|9,702.51|9,622.31|7.65B|0.18%
2019-11-14|9,746.56|9,689.93|9,768.67|9,677.76|9.54B|0.61%
2019-11-15|9,647.99|9,741.93|9,777.69|9,647.99|9.54B|-1.01%
2019-11-18|9,715.27|9,635.81|9,725.78|9,624.95|8.61B|0.70%
2019-11-19|9,889.75|9,721.01|9,889.75|9,711.29|9.92B|1.80%
2019-11-20|9,809.05|9,885.90|9,908.63|9,796.95|10.08B|-0.82%
2019-11-21|9,774.44|9,772.03|9,818.49|9,733.44|8.14B|-0.35%
2019-11-22|9,626.90|9,794.32|9,875.71|9,573.47|11.08B|-1.51%
2019-11-25|9,626.36|9,626.41|9,643.23|9,515.33|10.72B|-0.01%
2019-11-26|9,677.23|9,662.41|9,698.60|9,609.73|11.22B|0.53%
2019-11-27|9,648.39|9,643.11|9,694.22|9,589.21|9.68B|-0.30%
2019-11-28|9,622.14|9,650.27|9,679.96|9,594.37|7.94B|-0.27%
2019-11-29|9,582.16|9,614.71|9,633.14|9,490.85|8.48B|-0.42%
2019-12-02|9,605.19|9,603.02|9,647.95|9,582.32|8.61B|0.24%
2019-12-03|9,657.65|9,585.75|9,657.65|9,531.26|8.57B|0.55%
2019-12-04|9,687.95|9,624.19|9,703.40|9,614.04|9.41B|0.31%
2019-12-05|9,799.07|9,719.30|9,817.21|9,703.91|10.77B|1.15%
2019-12-06|9,878.62|9,804.04|9,878.62|9,791.56|10.06B|0.81%
2019-12-09|9,876.27|9,908.97|9,917.61|9,853.20|11.86B|-0.02%
2019-12-10|9,915.87|9,850.04|9,915.87|9,826.83|11.52B|0.40%
2019-12-11|9,852.71|9,905.91|9,921.65|9,829.11|11.90B|-0.64%
2019-12-12|9,836.23|9,862.43|9,887.56|9,824.41|10.73B|-0.17%
2019-12-13|10,004.62|9,923.79|10,014.21|9,907.76|14.45B|1.71%
2019-12-16|10,158.24|10,040.26|10,158.24|10,015.45|17.28B|1.54%
2019-12-17|10,306.03|10,157.43|10,350.65|10,148.69|20.96B|1.45%
2019-12-18|10,294.66|10,299.05|10,365.16|10,266.64|17.29B|-0.11%
2019-12-19|10,296.29|10,298.51|10,316.77|10,254.95|14.36B|0.02%
2019-12-20|10,229.49|10,305.10|10,343.07|10,229.10|14.73B|-0.65%
2019-12-23|10,056.21|10,202.23|10,248.80|10,050.41|13.70B|-1.69%
2019-12-24|10,189.29|10,080.37|10,190.04|10,065.55|11.26B|1.32%
