Date|Close|Open|High|Low|Volume|Change
2021-03-26|512.95|504.05|513.86|504.05||1.77%
2021-03-29|514.54|512.95|517.13|510.69||0.31%
2021-03-30|518.47|514.54|518.53|512.48||0.76%
2021-03-31|514.93|518.47|518.47|511.64||-0.68%
2021-04-01|519.3|514.93|519.84|514.79||0.85%
2021-04-02|522.08|519.3|522.62|518.58||0.54%
2021-04-05|522.08|519.3|522.62|518.58||0.00%
2021-04-06|521.6|522.08|523.62|519.97||-0.09%
2021-04-07|520.01|521.6|521.62|516.13||-0.30%
2021-04-08|520.83|520.01|522.78|516.8||0.16%
2021-04-09|515.46|520.83|520.83|513.98||-1.03%
2021-04-12|508.69|515.46|515.98|507.23||-1.31%
2021-04-13|506.35|508.69|511.23|505.01||-0.46%
2021-04-14|509.43|506.35|510.03|505.64||0.61%
2021-04-15|506.49|509.43|509.43|502.26||-0.58%
2021-04-16|510.15|506.49|511.07|505.28||0.72%
2021-04-19|518.87|510.15|519.09|507.62||1.71%
2021-04-20|518.58|518.86|521.82|516.56||-0.06%
2021-04-21|519.04|518.58|520.35|515.13||0.09%
2021-04-22|517.31|519.03|520.62|515.95||-0.33%
2021-04-23|519.54|517.31|520.67|516.03||0.43%
2021-04-26|514.49|519.54|523.93|514.02||-0.97%
2021-04-27|514.87|514.49|515.21|511.18||0.07%
2021-04-28|516.69|514.87|516.69|511.75||0.35%
2021-04-29|520.33|516.68|520.73|515.42||0.70%
2021-04-30|516.29|520.34|520.34|513.23||-0.78%
2021-05-03|516.29|520.34|520.34|513.23||0.00%
2021-05-04|516.29|520.34|520.34|513.23||0.00%
2021-05-05|516.29|520.34|520.34|513.23||0.00%
2021-05-06|514.92|516.29|520.19|512.69||-0.27%
2021-05-07|511.63|514.92|517.96|511.26||-0.64%
2021-05-10|512.46|511.63|513.12|508.36||0.16%
2021-05-11|514.48|512.46|515.73|505.58||0.39%
2021-05-12|517.19|514.48|517.81|512.31||0.53%
2021-05-13|511.6|517.19|517.19|509.98||-1.08%
2021-05-14|521.4|511.6|521.48|510.45||1.92%
2021-05-17|526.06|521.4|527.91|521.33||0.89%
2021-05-18|527.4|526.06|527.44|524.7||0.25%
2021-05-19|524.42|527.4|527.4|523.31||-0.57%
2021-05-20|524.03|524.43|525.65|520.58||-0.07%
2021-05-21|520.55|524.03|526.2|519.56||-0.66%
2021-05-24|522.42|520.55|522.42|518.04||0.36%
2021-05-25|536.44|522.42|536.89|522.42||2.68%
2021-05-26|538.47|536.44|540.15|536.44||0.38%
2021-05-27|540.22|538.47|543.64|536||0.32%
2021-05-28|539.51|540.22|542.93|536.5||-0.13%
2021-05-31|541.01|539.51|541.02|535.99||0.28%
2021-06-01|541.72|541.01|541.93|535.04||0.13%
2021-06-02|537.32|541.73|542.59|535.37||-0.81%
2021-06-03|535.08|537.31|540.33|535.08||-0.42%
2021-06-04|536.86|535.08|541.23|531.96||0.33%
2021-06-07|537.45|536.85|537.52|534.55||0.11%
2021-06-08|534.27|537.45|541.21|531.56||-0.59%
