Date|Close|Change
2001-10-09|113.78|0.73%
2001-10-10|114.1|0.28%
2001-10-11|114.85|0.66%
2001-10-12|114.28|-0.50%
2001-10-15|114.16|-0.11%
2001-10-16|114.22|0.05%
2001-10-17|114.78|0.49%
2001-10-18|114.74|-0.03%
2001-10-19|115.18|0.38%
2001-10-22|116.1|0.80%
2001-10-23|116.23|0.11%
2001-10-24|115.96|-0.23%
2001-10-25|115.89|-0.06%
2001-10-26|115.9|0.01%
2001-10-29|114.71|-1.03%
2001-10-30|114.67|-0.03%
2001-10-31|115.15|0.42%
2001-11-01|114.65|-0.43%
2001-11-02|114.73|0.07%
2001-11-05|115.25|0.45%
2001-11-06|115.03|-0.19%
2001-11-07|115.25|0.19%
2001-11-08|115.38|0.11%
2001-11-09|115.32|-0.05%
2001-11-12|115.55|0.20%
2001-11-13|116.62|0.93%
2001-11-14|116.4|-0.19%
2001-11-15|116.74|0.29%
2001-11-16|116.53|-0.18%
2001-11-19|116.74|0.18%
2001-11-20|116.81|0.06%
2001-11-21|117.34|0.45%
2001-11-23|117.47|0.11%
2001-11-26|117.17|-0.26%
2001-11-27|116.98|-0.16%
2001-11-28|116.23|-0.64%
2001-11-29|116.25|0.02%
2001-11-30|115.55|-0.60%
2001-12-03|116.07|0.45%
2001-12-04|116.12|0.04%
2001-12-05|116.52|0.34%
2001-12-06|115.67|-0.73%
2001-12-07|116.15|0.41%
2001-12-10|116.28|0.11%
2001-12-11|116.08|-0.17%
2001-12-12|115.34|-0.64%
2001-12-13|115.8|0.40%
2001-12-14|114.9|-0.78%
2001-12-17|114.84|-0.05%
2001-12-18|115.67|0.72%
2001-12-19|116.07|0.35%
2001-12-20|116.12|0.04%
2001-12-21|117.41|1.11%
2001-12-24|118.54|0.96%
2001-12-26|118.43|-0.09%
2001-12-27|118.08|-0.30%
2001-12-28|117.82|-0.22%
2001-12-31|117.21|-0.52%
2002-01-02|116.27|-0.80%
2002-01-03|116.54|0.23%
2002-01-04|116.75|0.18%
2002-01-07|116.97|0.19%
2002-01-08|117.23|0.22%
2002-01-09|117.39|0.14%
2002-01-10|117.33|-0.05%
2002-01-11|117.02|-0.26%
2002-01-14|116.86|-0.14%
2002-01-15|117.7|0.72%
2002-01-16|117.95|0.21%
2002-01-17|118.19|0.20%
2002-01-18|117.86|-0.28%
2002-01-22|118.05|0.16%
2002-01-23|118.84|0.67%
2002-01-24|118.96|0.10%
2002-01-25|120.18|1.03%
2002-01-28|120.33|0.12%
2002-01-29|119.89|-0.37%
2002-01-30|120.05|0.13%
2002-01-31|120.59|0.45%
2002-02-01|119.98|-0.51%
2002-02-04|119.09|-0.74%
2002-02-05|119.6|0.43%
2002-02-06|119.55|-0.04%
2002-02-07|119.27|-0.23%
2002-02-08|119.2|-0.06%
2002-02-11|118.66|-0.45%
2002-02-12|118.42|-0.20%
2002-02-13|118.96|0.46%
2002-02-14|118.57|-0.33%
2002-02-15|118.77|0.17%
2002-02-19|118.48|-0.24%
2002-02-20|119.07|0.50%
2002-02-21|119.26|0.16%
2002-02-22|118.63|-0.53%
2002-02-25|119.21|0.49%
2002-02-26|119.91|0.59%
2002-02-27|119.65|-0.22%
2002-02-28|119.28|-0.31%
2002-03-01|119.49|0.18%
2002-03-04|118.91|-0.49%
2002-03-05|118.62|-0.24%
2002-03-06|118|-0.52%
2002-03-07|116.8|-1.02%
2002-03-08|118|1.03%
2002-03-11|117.79|-0.18%
2002-03-12|117.83|0.03%
2002-03-13|118.01|0.15%
2002-03-14|117.34|-0.57%
2002-03-15|117.22|-0.10%
2002-03-18|117.69|0.40%
2002-03-19|117.94|0.21%
2002-03-20|117.64|-0.25%
2002-03-21|117.92|0.24%
2002-03-22|118.51|0.50%
2002-03-25|118.53|0.02%
2002-03-26|118.61|0.07%
2002-03-27|118.91|0.25%
2002-03-28|119.06|0.13%
2002-04-01|118.19|-0.73%
2002-04-02|118.24|0.04%
2002-04-03|118|-0.20%
2002-04-04|118.29|0.25%
2002-04-05|118.06|-0.19%
2002-04-08|118.54|0.41%
2002-04-09|117.94|-0.51%
2002-04-10|117.83|-0.09%
2002-04-11|117.65|-0.15%
2002-04-12|118.02|0.31%
2002-04-15|117.98|-0.03%
2002-04-16|117.73|-0.21%
2002-04-17|116.86|-0.74%
2002-04-18|116.65|-0.18%
2002-04-19|116.59|-0.05%
2002-04-22|116.7|0.09%
2002-04-23|116.83|0.11%
2002-04-24|116.36|-0.40%
2002-04-25|115.75|-0.52%
2002-04-26|115.23|-0.45%
2002-04-29|115.13|-0.09%
2002-04-30|115.4|0.23%
2002-05-01|114.79|-0.53%
2002-05-02|115.1|0.27%
2002-05-03|113.87|-1.07%
2002-05-06|113.87|0.00%
2002-05-07|114.18|0.27%
2002-05-08|115.14|0.84%
2002-05-09|114.73|-0.36%
2002-05-10|114.18|-0.48%
2002-05-13|114.3|0.11%
2002-05-14|115.25|0.83%
2002-05-15|114.3|-0.82%
2002-05-16|114.34|0.03%
2002-05-17|113.18|-1.01%
2002-05-20|112.93|-0.22%
2002-05-21|112.94|0.01%
2002-05-22|112.46|-0.43%
2002-05-23|112.95|0.44%
2002-05-24|112.89|-0.05%
2002-05-28|112.22|-0.59%
2002-05-29|111.57|-0.58%
2002-05-30|111.28|-0.26%
2002-05-31|111.91|0.57%
2002-06-03|111.38|-0.47%
2002-06-04|111.16|-0.20%
2002-06-05|111.41|0.22%
2002-06-06|110.87|-0.48%
2002-06-07|111.08|0.19%
2002-06-10|111.12|0.04%
2002-06-11|110.81|-0.28%
2002-06-12|111.1|0.26%
2002-06-13|111.15|0.05%
2002-06-14|110.8|-0.31%
2002-06-17|111|0.18%
2002-06-18|110.66|-0.31%
2002-06-19|110.19|-0.42%
2002-06-20|109.48|-0.64%
2002-06-21|108.7|-0.71%
2002-06-24|108.71|0.01%
2002-06-25|108.1|-0.56%
2002-06-26|107.15|-0.88%
2002-06-27|106.9|-0.23%
2002-06-28|106.55|-0.33%
2002-07-01|106.99|0.41%
2002-07-02|107.24|0.23%
2002-07-03|107.55|0.29%
2002-07-05|108.12|0.53%
