Date	Close	Change
2007-04-02	1.213	-0.82%
2007-04-03	1.223	0.82%
2007-04-04	1.266	3.52%
2007-04-05	1.252	-1.11%
2007-04-06	1.247	-0.40%
2007-04-09	1.262	1.20%
2007-04-10	1.266	0.32%
2007-04-11	1.227	-3.08%
2007-04-12	1.242	1.22%
2007-04-13	1.237	-0.40%
2007-04-16	1.271	2.75%
2007-04-17	1.271	0.00%
2007-04-18	1.291	1.57%
2007-04-19	1.261	-2.32%
2007-04-20	1.286	1.98%
2007-04-23	1.286	0.00%
2007-04-24	1.261	-1.94%
2007-04-25	1.247	-1.11%
2007-04-26	1.257	0.80%
2007-04-27	1.232	-1.99%
2007-05-01	1.208	-1.95%
2007-05-02	1.218	0.83%
2007-05-07	1.232	1.15%
2007-05-08	1.247	1.22%
2007-05-09	1.266	1.52%
2007-05-10	1.276	0.79%
2007-05-11	1.257	-1.49%
2007-05-14	1.276	1.51%
2007-05-15	1.286	0.78%
2007-05-16	1.266	-1.56%
2007-05-17	1.232	-2.69%
2007-05-18	1.247	1.22%
2007-05-21	1.257	0.80%
2007-05-22	1.247	-0.80%
2007-05-23	1.291	3.53%
2007-05-24	1.305	1.08%
2007-05-25	1.334	2.22%
2007-05-28	1.344	0.75%
2007-05-29	1.373	2.16%
2007-05-30	1.368	-0.36%
2007-05-31	1.373	0.37%
2007-06-01	1.402	2.11%
2007-06-04	1.422	1.43%
2007-06-05	1.46	2.67%
2007-06-06	1.465	0.34%
2007-06-07	1.494	1.98%
2007-06-08	1.533	2.61%
2007-06-11	1.542	0.59%
2007-06-12	1.552	0.65%
2007-06-13	1.586	2.19%
2007-06-14	1.562	-1.51%
2007-06-15	1.528	-2.18%
2007-06-18	1.498	-1.96%
2007-06-19	1.532	2.27%
2007-06-20	1.542	0.65%
2007-06-21	1.561	1.23%
2007-06-22	1.542	-1.22%
2007-06-25	1.537	-0.32%
2007-06-26	1.528	-0.59%
2007-06-27	1.499	-1.90%
2007-06-28	1.523	1.60%
2007-06-29	1.504	-1.25%
2007-07-02	1.523	1.26%
2007-07-03	1.533	0.66%
2007-07-04	1.537	0.26%
2007-07-05	1.552	0.98%
2007-07-06	1.571	1.22%
2007-07-09	1.59	1.21%
2007-07-10	1.595	0.31%
2007-07-11	1.523	-4.51%
2007-07-12	1.528	0.33%
2007-07-13	1.557	1.90%
2007-07-17	1.552	-0.32%
2007-07-18	1.528	-1.55%
2007-07-19	1.58	3.40%
2007-07-20	1.499	-5.13%
2007-07-23	1.485	-0.93%
2007-07-24	1.494	0.61%
2007-07-25	1.47	-1.61%
2007-07-26	1.446	-1.63%
2007-07-27	1.403	-2.97%
2007-07-30	1.403	0.00%
2007-07-31	1.412	0.64%
2007-08-01	1.369	-3.05%
2007-08-02	1.408	2.85%
2007-08-03	1.359	-3.48%
2007-08-06	1.33	-2.13%
2007-08-07	1.345	1.13%
2007-08-08	1.383	2.83%
2007-08-09	1.407	1.74%
2007-08-10	1.316	-6.47%
2007-08-13	1.291	-1.90%
2007-08-14	1.306	1.16%
2007-08-15	1.238	-5.21%
2007-08-16	1.204	-2.75%
2007-08-17	1.18	-1.99%
2007-08-20	1.18	0.00%
2007-08-21	1.121	-5.00%
2007-08-22	1.194	6.51%
2007-08-23	1.243	4.10%
2007-08-24	1.209	-2.74%
2007-08-27	1.219	0.83%
2007-08-28	1.204	-1.23%
2007-08-29	1.184	-1.66%
2007-08-30	1.16	-2.03%
2007-08-31	1.209	4.22%
2007-09-03	1.228	1.57%
2007-09-04	1.199	-2.36%
2007-09-05	1.18	-1.58%
2007-09-06	1.17	-0.85%
2007-09-07	1.155	-1.28%
2007-09-10	1.165	0.87%
2007-09-11	1.111	-4.64%
2007-09-12	1.092	-1.71%
2007-09-13	1.082	-0.92%
2007-09-14	1.127	4.16%
2007-09-18	1.122	-0.44%
2007-09-19	1.161	3.48%
2007-09-20	1.185	2.07%
2007-09-21	1.238	4.47%
2007-09-25	1.248	0.81%
2007-09-26	1.243	-0.40%
2007-09-27	1.272	2.33%
2007-09-28	1.233	-3.07%
2007-10-01	1.214	-1.54%
2007-10-02	1.233	1.57%
2007-10-03	1.238	0.41%
2007-10-04	1.267	2.34%
2007-10-05	1.262	-0.39%
2007-10-09	1.282	1.58%
2007-10-10	1.301	1.48%
2007-10-11	1.31	0.69%
2007-10-12	1.272	-2.90%
2007-10-15	1.291	1.49%
2007-10-16	1.253	-2.94%
2007-10-17	1.209	-3.51%
2007-10-18	1.185	-1.99%
2007-10-19	1.151	-2.87%
2007-10-22	1.127	-2.09%
2007-10-23	1.117	-0.89%
2007-10-24	1.112	-0.45%
2007-10-25	1.122	0.90%
2007-10-26	1.146	2.14%
2007-10-29	1.112	-2.97%
2007-10-30	1.092	-1.80%
2007-10-31	1.112	1.83%
2007-11-01	1.195	7.46%
2007-11-02	1.117	-6.53%
2007-11-05	1.131	1.25%
2007-11-06	1.117	-1.24%
2007-11-07	1.107	-0.90%
2007-11-08	1.088	-1.72%
2007-11-09	1.083	-0.46%
2007-11-12	1.078	-0.46%
2007-11-13	1.058	-1.86%
2007-11-14	1.088	2.84%
2007-11-15	1.063	-2.30%
2007-11-16	1.039	-2.26%
2007-11-19	1.049	0.96%
2007-11-20	1.054	0.48%
2007-11-21	1.034	-1.90%
2007-11-22	1.019	-1.45%
2007-11-26	1.088	6.77%
2007-11-27	1.068	-1.84%
2007-11-28	1.034	-3.18%
2007-11-29	1.044	0.97%
2007-11-30	1.049	0.48%
2007-12-03	1.014	-3.34%
2007-12-04	0.985	-2.86%
2007-12-05	1.024	3.96%
2007-12-06	1.083	5.76%
2007-12-07	1.097	1.29%
2007-12-10	1.078	-1.73%
2007-12-11	1.107	2.69%
2007-12-12	1.054	-4.79%
2007-12-13	1.054	0.00%
2007-12-14	1.068	1.33%
2007-12-17	1.064	-0.37%
2007-12-18	1.039	-2.35%
2007-12-19	1.01	-2.79%
2007-12-20	1.044	3.37%
2007-12-21	1.078	3.26%
2007-12-25	1.112	3.15%
2007-12-26	1.093	-1.71%
2007-12-27	1.093	0.00%
2007-12-28	1.044	-4.48%
2008-01-04	1.001	-4.12%
2008-01-07	0.991	-1.00%
2008-01-08	1.001	1.01%
2008-01-09	0.976	-2.50%
2008-01-10	0.937	-4.00%
2008-01-11	0.947	1.07%
2008-01-15	0.923	-2.53%
2008-01-16	0.884	-4.23%
2008-01-17	0.888	0.45%
2008-01-18	0.888	0.00%
2008-01-21	0.825	-7.09%
2008-01-22	0.81	-1.82%
2008-01-23	0.81	0.00%
2008-01-24	0.849	4.81%
2008-01-25	0.942	10.95%
2008-01-28	0.879	-6.69%
2008-01-29	0.947	7.74%
2008-01-30	0.923	-2.53%
2008-01-31	0.932	0.98%
2008-02-01	0.908	-2.58%
2008-02-04	0.957	5.40%
2008-02-05	0.981	2.51%
2008-02-06	0.918	-6.42%
2008-02-07	0.913	-0.54%
2008-02-08	0.913	0.00%
2008-02-12	0.91	-0.33%
2008-02-13	0.913	0.33%
2008-02-14	0.947	3.72%
2008-02-15	0.955	0.84%
2008-02-18	0.962	0.73%
2008-02-19	0.947	-1.56%
2008-02-20	0.932	-1.58%
2008-02-21	0.976	4.72%
2008-02-22	0.957	-1.95%
2008-02-25	0.991	3.55%
2008-02-26	0.981	-1.01%
2008-02-27	0.986	0.51%
2008-02-28	0.933	-5.38%
2008-02-29	0.849	-9.00%
2008-03-03	0.835	-1.65%
2008-03-04	0.859	2.87%
2008-03-05	0.825	-3.96%
2008-03-06	0.786	-4.73%
2008-03-07	0.766	-2.54%
2008-03-10	0.741	-3.26%
2008-03-11	0.751	1.35%
2008-03-12	0.775	3.20%
2008-03-13	0.751	-3.10%
2008-03-14	0.746	-0.67%
2008-03-17	0.731	-2.01%
2008-03-18	0.785	7.39%
2008-03-19	0.785	0.00%
2008-03-21	0.806	2.68%
2008-03-24	0.792	-1.74%
2008-03-25	0.787	-0.63%
2008-03-26	0.772	-1.91%
2008-03-27	0.757	-1.94%
2008-03-28	0.757	0.00%
2008-03-31	0.762	0.66%
2008-04-01	0.821	7.74%
2008-04-02	0.811	-1.22%
2008-04-03	0.806	-0.62%
2008-04-04	0.821	1.86%
2008-04-07	0.841	2.44%
2008-04-08	0.802	-4.64%
2008-04-09	0.831	3.62%
2008-04-10	0.831	0.00%
2008-04-11	0.835	0.48%
2008-04-14	0.82	-1.80%
2008-04-15	0.83	1.22%
2008-04-16	0.845	1.81%
2008-04-17	0.93	10.06%
2008-04-18	0.94	1.08%
2008-04-21	0.945	0.53%
2008-04-22	0.995	5.29%
2008-04-23	1	0.50%
2008-04-24	1.065	6.50%
2008-04-25	1.25	17.37%
2008-04-28	1.29	3.20%
2008-04-30	1.25	-3.10%
2008-05-01	1.155	-7.60%
2008-05-02	1.166	0.95%
2008-05-07	1.185	1.63%
2008-05-08	1.19	0.42%
2008-05-09	1.165	-2.10%
2008-05-12	1.18	1.29%
2008-05-13	1.21	2.54%
2008-05-14	1.25	3.31%
2008-05-15	1.31	4.80%
2008-05-16	1.3	-0.76%
2008-05-19	1.265	-2.69%
2008-05-20	1.23	-2.77%
2008-05-21	1.22	-0.81%
2008-05-22	1.235	1.23%
2008-05-23	1.3	5.26%
2008-05-26	1.345	3.46%
2008-05-27	1.35	0.37%
2008-05-28	1.38	2.22%
2008-05-29	1.37	-0.72%
2008-05-30	1.375	0.36%
2008-06-02	1.38	0.36%
2008-06-03	1.365	-1.09%
2008-06-04	1.365	0.00%
2008-06-05	1.345	-1.47%
2008-06-06	1.4	4.09%
2008-06-09	1.355	-3.21%
2008-06-10	1.43	5.54%
2008-06-11	1.495	4.55%
2008-06-12	1.49	-0.33%
2008-06-13	1.555	4.36%
2008-06-16	1.515	-2.57%
2008-06-17	1.405	-7.26%
2008-06-18	1.395	-0.71%
2008-06-19	1.41	1.08%
2008-06-20	1.365	-3.19%
2008-06-23	1.32	-3.30%
2008-06-24	1.315	-0.38%
2008-06-25	1.255	-4.56%
2008-06-26	1.235	-1.59%
2008-06-27	1.21	-2.02%
2008-06-30	1.185	-2.07%
2008-07-01	1.24	4.64%
2008-07-02	1.22	-1.61%
2008-07-03	1.225	0.41%
2008-07-04	1.235	0.82%
2008-07-07	1.235	0.00%
2008-07-08	1.205	-2.43%
2008-07-09	1.18	-2.07%
2008-07-10	1.145	-2.97%
2008-07-11	1.14	-0.44%
2008-07-14	1.13	-0.88%
2008-07-15	1.11	-1.77%
2008-07-16	1.13	1.80%
2008-07-17	1.135	0.44%
2008-07-18	1.115	-1.76%
2008-07-22	1.18	5.83%
2008-07-23	1.21	2.54%
2008-07-24	1.208	-0.17%
2008-07-25	1.14	-5.63%
2008-07-28	1.145	0.44%
2008-07-29	1.095	-4.37%
2008-07-30	1.105	0.91%
2008-07-31	1.12	1.36%
2008-08-01	1.08	-3.57%
2008-08-04	1.055	-2.31%
2008-08-05	1.065	0.95%
2008-08-06	1.05	-1.41%
2008-08-07	1.075	2.38%
2008-08-08	1.02	-5.12%
2008-08-11	1.03	0.98%
2008-08-12	1.025	-0.49%
2008-08-13	1.015	-0.98%
2008-08-14	1.03	1.48%
2008-08-15	1.04	0.97%
2008-08-18	1.01	-2.88%
2008-08-19	1.01	0.00%
2008-08-20	1.015	0.50%
2008-08-21	1.005	-0.99%
2008-08-22	1.04	3.48%
2008-08-25	1.005	-3.37%
2008-08-26	0.99	-1.49%
2008-08-27	1	1.01%
2008-08-28	1	0.00%
2008-08-29	0.985	-1.50%
2008-09-01	1.03	4.57%
2008-09-02	1.015	-1.46%
2008-09-03	1.025	0.99%
2008-09-04	1.035	0.98%
2008-09-05	1.015	-1.93%
2008-09-08	1.095	7.88%
2008-09-09	1.08	-1.37%
2008-09-10	1.065	-1.39%
2008-09-11	1.05	-1.41%
2008-09-12	1.065	1.43%
2008-09-16	1.035	-2.82%
2008-09-17	1.07	3.38%
2008-09-18	1.085	1.40%
2008-09-19	1.065	-1.84%
2008-09-22	1.085	1.88%
2008-09-24	1.1	1.38%
2008-09-25	1.11	0.91%
2008-09-26	1.09	-1.80%
2008-09-29	1.07	-1.83%
2008-09-30	1.065	-0.47%
2008-10-01	1.075	0.94%
2008-10-02	1.07	-0.47%
2008-10-03	0.995	-7.01%
2008-10-06	0.96	-3.52%
2008-10-07	0.97	1.04%
2008-10-08	0.975	0.52%
2008-10-09	1.095	12.31%
2008-10-10	1.1	0.46%
2008-10-14	1.155	5.00%
2008-10-15	1.165	0.87%
2008-10-16	1.16	-0.43%
2008-10-17	1.155	-0.43%
2008-10-20	1.165	0.87%
2008-10-21	1.17	0.43%
2008-10-22	1.095	-6.41%
2008-10-23	1.09	-0.46%
2008-10-24	1.06	-2.75%
2008-10-27	1.045	-1.42%
2008-10-28	1.01	-3.35%
2008-10-29	0.92	-8.91%
2008-10-30	0.905	-1.63%
2008-10-31	0.93	2.76%
2008-11-04	0.955	2.69%
2008-11-05	0.96	0.52%
2008-11-06	0.945	-1.56%
2008-11-07	0.94	-0.53%
2008-11-10	0.97	3.19%
2008-11-11	0.95	-2.06%
2008-11-12	0.94	-1.05%
2008-11-13	0.92	-2.13%
2008-11-14	0.915	-0.54%
2008-11-17	0.925	1.09%
2008-11-18	0.895	-3.24%
2008-11-19	0.895	0.00%
2008-11-20	0.875	-2.23%
2008-11-21	0.885	1.14%
2008-11-25	0.895	1.13%
2008-11-26	0.9	0.56%
2008-11-27	0.895	-0.56%
2008-11-28	0.88	-1.68%
2008-12-01	0.865	-1.70%
2008-12-02	0.865	0.00%
2008-12-03	0.87	0.58%
2008-12-04	0.87	0.00%
2008-12-05	0.9	3.45%
2008-12-08	0.91	1.11%
2008-12-09	0.91	0.00%
2008-12-10	0.905	-0.55%
2008-12-11	0.895	-1.10%
2008-12-12	0.845	-5.59%
2008-12-15	0.855	1.18%
2008-12-16	0.815	-4.68%
2008-12-17	0.775	-4.91%
2008-12-18	0.78	0.65%
2008-12-19	0.755	-3.21%
2008-12-22	0.76	0.66%
2008-12-24	0.74	-2.63%
2008-12-25	0.745	0.68%
2008-12-26	0.725	-2.68%
2008-12-29	0.725	0.00%
2008-12-30	0.71	-2.07%
2009-01-05	0.7	-1.41%
2009-01-06	0.75	7.14%
2009-01-07	0.735	-2.00%
2009-01-08	0.765	4.08%
2009-01-09	0.74	-3.27%
2009-01-13	0.7	-5.41%
2009-01-14	0.725	3.57%
2009-01-15	0.705	-2.76%
2009-01-16	0.715	1.42%
2009-01-19	0.72	0.70%
2009-01-20	0.7	-2.78%
2009-01-21	0.705	0.71%
2009-01-22	0.69	-2.13%
2009-01-23	0.67	-2.90%
2009-01-26	0.695	3.73%
2009-01-27	0.725	4.32%
2009-01-28	0.74	2.07%
2009-01-29	0.735	-0.68%
2009-01-30	0.74	0.68%
2009-02-02	0.75	1.35%
2009-02-03	0.775	3.33%
2009-02-04	0.81	4.52%
2009-02-05	0.805	-0.62%
2009-02-06	0.8	-0.62%
2009-02-09	0.77	-3.75%
2009-02-10	0.78	1.30%
2009-02-12	0.755	-3.21%
2009-02-13	0.75	-0.66%
2009-02-16	0.775	3.33%
2009-02-17	0.76	-1.94%
2009-02-18	0.745	-1.97%
2009-02-19	0.735	-1.34%
2009-02-20	0.745	1.36%
2009-02-23	0.75	0.67%
2009-02-24	0.715	-4.67%
2009-02-25	0.745	4.20%
2009-02-26	0.7	-6.04%
2009-02-27	0.695	-0.71%
2009-03-02	0.72	3.60%
2009-03-03	0.73	1.39%
2009-03-04	0.75	2.74%
2009-03-05	0.74	-1.33%
2009-03-06	0.735	-0.68%
2009-03-09	0.725	-1.36%
2009-03-10	0.75	3.45%
2009-03-11	0.76	1.33%
2009-03-12	0.745	-1.97%
2009-03-13	0.775	4.03%
2009-03-16	0.77	-0.65%
2009-03-17	0.79	2.60%
2009-03-18	0.76	-3.80%
2009-03-19	0.715	-5.92%
2009-03-23	0.72	0.70%
2009-03-24	0.725	0.69%
2009-03-25	0.76	4.83%
2009-03-26	0.775	1.97%
2009-03-27	0.785	1.29%
2009-03-30	0.775	-1.27%
2009-03-31	0.79	1.94%
2009-04-01	0.775	-1.90%
2009-04-02	0.81	4.52%
2009-04-03	0.83	2.47%
2009-04-06	0.875	5.42%
2009-04-07	0.845	-3.43%
2009-04-08	0.875	3.55%
2009-04-09	0.89	1.71%
2009-04-10	0.865	-2.81%
2009-04-13	0.86	-0.58%
2009-04-14	0.87	1.16%
2009-04-15	0.83	-4.60%
2009-04-16	0.85	2.41%
2009-04-17	0.845	-0.59%
2009-04-20	0.86	1.78%
2009-04-21	0.84	-2.33%
2009-04-22	0.81	-3.57%
2009-04-23	0.825	1.85%
2009-04-24	0.83	0.61%
2009-04-27	0.865	4.22%
2009-04-28	0.82	-5.20%
2009-04-30	0.83	1.22%
2009-05-01	0.805	-3.01%
2009-05-07	0.825	2.48%
2009-05-08	0.85	3.03%
2009-05-11	0.85	0.00%
2009-05-12	0.85	0.00%
2009-05-13	0.855	0.59%
2009-05-14	0.83	-2.92%
2009-05-15	0.815	-1.81%
2009-05-18	0.79	-3.07%
2009-05-19	0.81	2.53%
2009-05-20	0.8	-1.23%
2009-05-21	0.8	0.00%
2009-05-22	0.78	-2.50%
2009-05-25	0.81	3.85%
2009-05-26	0.8	-1.23%
2009-05-27	0.825	3.12%
2009-05-28	0.81	-1.82%
2009-05-29	0.82	1.23%
2009-06-01	0.82	0.00%
2009-06-02	0.835	1.83%
2009-06-03	0.825	-1.20%
2009-06-04	0.795	-3.64%
2009-06-05	0.79	-0.63%
2009-06-08	0.835	5.70%
2009-06-09	0.85	1.80%
2009-06-10	0.85	0.00%
2009-06-11	0.85	0.00%
2009-06-12	0.865	1.76%
2009-06-15	0.845	-2.31%
2009-06-16	0.835	-1.18%
2009-06-17	0.825	-1.20%
2009-06-18	0.81	-1.82%
2009-06-19	0.79	-2.47%
2009-06-22	0.775	-1.90%
2009-06-23	0.76	-1.94%
2009-06-24	0.725	-4.61%
2009-06-25	0.73	0.69%
2009-06-26	0.715	-2.05%
2009-06-29	0.7	-2.10%
2009-06-30	0.705	0.71%
2009-07-01	0.705	0.00%
2009-07-02	0.695	-1.42%
2009-07-03	0.675	-2.88%
2009-07-06	0.675	0.00%
2009-07-07	0.7	3.70%
2009-07-08	0.675	-3.57%
2009-07-09	0.67	-0.74%
2009-07-10	0.665	-0.75%
2009-07-13	0.665	0.00%
2009-07-14	0.7	5.26%
2009-07-15	0.675	-3.57%
2009-07-16	0.675	0.00%
2009-07-17	0.67	-0.74%
2009-07-21	0.685	2.24%
2009-07-22	0.705	2.92%
2009-07-23	0.7	-0.71%
2009-07-24	0.675	-3.57%
2009-07-27	0.68	0.74%
2009-07-28	0.68	0.00%
2009-07-29	0.68	0.00%
2009-07-30	0.695	2.21%
2009-07-31	0.71	2.16%
2009-08-03	0.725	2.11%
2009-08-04	0.72	-0.69%
2009-08-05	0.715	-0.69%
2009-08-06	0.725	1.40%
2009-08-07	0.72	-0.69%
2009-08-10	0.745	3.47%
2009-08-11	0.74	-0.67%
2009-08-12	0.73	-1.35%
2009-08-13	0.72	-1.37%
2009-08-14	0.7	-2.78%
2009-08-17	0.675	-3.57%
2009-08-18	0.67	-0.74%
2009-08-19	0.645	-3.73%
2009-08-20	0.66	2.33%
2009-08-21	0.64	-3.03%
2009-08-24	0.65	1.56%
2009-08-25	0.635	-2.31%
2009-08-26	0.635	0.00%
2009-08-27	0.625	-1.57%
2009-08-28	0.615	-1.60%
2009-08-31	0.61	-0.81%
2009-09-01	0.61	0.00%
2009-09-02	0.595	-2.46%
2009-09-03	0.595	0.00%
2009-09-04	0.62	4.20%
2009-09-07	0.635	2.42%
2009-09-08	0.6	-5.51%
2009-09-09	0.615	2.50%
2009-09-10	0.6	-2.44%
2009-09-11	0.585	-2.50%
2009-09-14	0.57	-2.56%
2009-09-15	0.585	2.63%
2009-09-16	0.58	-0.85%
2009-09-17	0.61	5.17%
2009-09-18	0.61	0.00%
2009-09-24	0.625	2.46%
2009-09-25	0.59	-5.60%
2009-09-28	0.575	-2.54%
2009-09-29	0.59	2.61%
2009-09-30	0.6	1.69%
2009-10-01	0.59	-1.67%
2009-10-02	0.555	-5.93%
2009-10-05	0.575	3.60%
2009-10-06	0.565	-1.74%
2009-10-07	0.585	3.54%
2009-10-08	0.595	1.71%
2009-10-09	0.615	3.36%
2009-10-13	0.605	-1.63%
2009-10-14	0.6	-0.83%
2009-10-15	0.615	2.50%
2009-10-16	0.625	1.63%
2009-10-19	0.63	0.80%
2009-10-20	0.64	1.59%
2009-10-21	0.62	-3.12%
2009-10-22	0.64	3.23%
2009-10-23	0.665	3.91%
2009-10-26	0.7	5.26%
2009-10-27	0.69	-1.43%
2009-10-28	0.695	0.72%
2009-10-29	0.665	-4.32%
2009-10-30	0.68	2.26%
2009-11-02	0.65	-4.41%
2009-11-04	0.685	5.38%
2009-11-05	0.7	2.19%
2009-11-06	0.71	1.43%
2009-11-09	0.72	1.41%
2009-11-10	0.71	-1.39%
2009-11-11	0.695	-2.11%
2009-11-12	0.645	-7.19%
2009-11-13	0.625	-3.10%
2009-11-16	0.615	-1.60%
2009-11-17	0.59	-4.07%
2009-11-18	0.58	-1.69%
2009-11-19	0.575	-0.86%
2009-11-20	0.595	3.48%
2009-11-24	0.59	-0.84%
2009-11-25	0.585	-0.85%
2009-11-26	0.565	-3.42%
2009-11-27	0.535	-5.31%
2009-11-30	0.529	-1.12%
2009-12-01	0.485	-8.32%
2009-12-02	0.48	-1.03%
2009-12-03	0.48	0.00%
2009-12-04	0.481	0.21%
2009-12-07	0.5	3.95%
2009-12-08	0.487	-2.60%
2009-12-09	0.466	-4.31%
2009-12-10	0.478	2.58%
2009-12-11	0.532	11.30%
2009-12-14	0.515	-3.20%
2009-12-15	0.512	-0.58%
2009-12-16	0.483	-5.66%
2009-12-17	0.494	2.28%
2009-12-18	0.462	-6.48%
2009-12-21	0.45	-2.60%
2009-12-22	0.447	-0.67%
2009-12-24	0.464	3.80%
2009-12-25	0.472	1.72%
2009-12-28	0.498	5.51%
2009-12-29	0.483	-3.01%
2009-12-30	0.47	-2.69%
2010-01-04	0.5	6.38%
2010-01-05	0.494	-1.20%
2010-01-06	0.502	1.62%
2010-01-07	0.511	1.79%
2010-01-08	0.525	2.74%
2010-01-12	0.507	-3.43%
2010-01-13	0.516	1.78%
