Date|Close|Change
2009-04-06|0.568|-2.57%
2009-04-07|0.547|-3.70%
2009-04-08|0.592|8.23%
2009-04-09|0.592|0.00%
2009-04-13|0.576|-2.70%
2009-04-14|0.529|-8.16%
2009-04-15|0.521|-1.51%
2009-04-16|0.516|-0.96%
2009-04-17|0.556|7.75%
2009-04-20|0.521|-6.29%
2009-04-21|0.513|-1.54%
2009-04-22|0.485|-5.46%
2009-04-23|0.465|-4.12%
2009-04-24|0.48|3.23%
2009-04-27|0.47|-2.08%
2009-04-28|0.488|3.83%
2009-04-29|0.467|-4.30%
2009-04-30|0.465|-0.43%
2009-05-01|0.465|0.00%
2009-05-04|0.485|4.30%
2009-05-05|0.48|-1.03%
2009-05-06|0.509|6.04%
2009-05-07|0.542|6.48%
2009-05-08|0.542|0.00%
2009-05-11|0.514|-5.17%
2009-05-12|0.522|1.56%
2009-05-13|0.502|-3.83%
2009-05-14|0.479|-4.58%
2009-05-15|0.471|-1.67%
2009-05-18|0.489|3.82%
2009-05-19|0.461|-5.73%
2009-05-20|0.431|-6.51%
2009-05-21|0.436|1.16%
2009-05-22|0.461|5.73%
2009-05-26|0.469|1.74%
2009-05-27|0.471|0.43%
2009-05-28|0.458|-2.76%
2009-05-29|0.451|-1.53%
2009-06-01|0.448|-0.67%
2009-06-02|0.418|-6.70%
2009-06-03|0.442|5.74%
2009-06-04|0.46|4.07%
2009-06-05|0.619|34.57%
2009-06-08|0.612|-1.13%
2009-06-09|0.543|-11.27%
2009-06-10|0.538|-0.92%
2009-06-11|0.516|-4.09%
2009-06-12|0.498|-3.49%
2009-06-15|0.477|-4.22%
2009-06-16|0.477|0.00%
2009-06-17|0.472|-1.05%
2009-06-18|0.495|4.87%
2009-06-19|0.482|-2.63%
2009-06-22|0.465|-3.53%
2009-06-23|0.46|-1.08%
2009-06-24|0.467|1.52%
2009-06-25|0.424|-9.21%
2009-06-26|0.417|-1.65%
2009-06-29|0.449|7.67%
2009-06-30|0.485|8.02%
2009-07-01|0.54|11.34%
2009-07-02|0.486|-10.00%
2009-07-06|0.458|-5.76%
2009-07-07|0.461|0.66%
2009-07-08|0.441|-4.34%
2009-07-09|0.453|2.72%
2009-07-10|0.438|-3.31%
2009-07-13|0.458|4.57%
2009-07-14|0.456|-0.44%
2009-07-15|0.474|3.95%
2009-07-16|0.448|-5.49%
2009-07-17|0.448|0.00%
2009-07-20|0.451|0.67%
2009-07-21|0.433|-3.99%
2009-07-22|0.431|-0.46%
2009-07-23|0.458|6.26%
2009-07-24|0.433|-5.46%
2009-07-27|0.446|3.00%
2009-07-28|0.443|-0.67%
2009-07-29|0.489|10.38%
2009-07-30|0.479|-2.04%
2009-07-31|0.476|-0.63%
2009-08-03|0.474|-0.42%
2009-08-04|0.458|-3.38%
2009-08-05|0.471|2.84%
2009-08-06|0.471|0.00%
2009-08-07|0.504|7.01%
2009-08-10|0.466|-7.54%
2009-08-11|0.451|-3.22%
2009-08-12|0.441|-2.22%
2009-08-13|0.426|-3.40%
2009-08-14|0.415|-2.58%
2009-08-17|0.415|0.00%
2009-08-18|0.41|-1.20%
2009-08-19|0.403|-1.71%
2009-08-20|0.395|-1.99%
2009-08-21|0.41|3.80%
2009-08-24|0.395|-3.66%
2009-08-25|0.418|5.82%
2009-08-26|0.451|7.89%
2009-08-27|0.441|-2.22%
2009-08-28|0.431|-2.27%
2009-08-31|0.421|-2.32%
2009-09-01|0.4|-4.99%
2009-09-02|0.39|-2.50%
2009-09-03|0.403|3.33%
2009-09-04|0.41|1.74%
2009-09-08|0.398|-2.93%
2009-09-09|0.385|-3.27%
2009-09-10|0.372|-3.38%
2009-09-11|0.37|-0.54%
2009-09-14|0.365|-1.35%
2009-09-15|0.37|1.37%
2009-09-16|0.352|-4.86%
2009-09-17|0.347|-1.42%
2009-09-18|0.37|6.63%
2009-09-21|0.362|-2.16%
2009-09-22|0.364|0.55%
2009-09-23|0.394|8.24%
2009-09-24|0.387|-1.78%
2009-09-25|0.407|5.17%
2009-09-28|0.387|-4.91%
2009-09-29|0.389|0.52%
2009-09-30|0.384|-1.29%
2009-10-01|0.344|-10.42%
2009-10-02|0.344|0.00%
2009-10-05|0.339|-1.45%
2009-10-06|0.344|1.47%
2009-10-07|0.321|-6.69%
2009-10-08|0.324|0.93%
2009-10-09|0.349|7.72%
2009-10-13|0.326|-6.59%
2009-10-14|0.321|-1.53%
2009-10-15|0.324|0.93%
2009-10-16|0.329|1.54%
2009-10-19|0.341|3.65%
2009-10-20|0.326|-4.40%
2009-10-21|0.38|16.56%
2009-10-22|0.37|-2.63%
2009-10-23|0.393|6.22%
2009-10-26|0.403|2.54%
2009-10-27|0.385|-4.47%
2009-10-28|0.368|-4.42%
2009-10-29|0.378|2.72%
2009-10-30|0.352|-6.88%
2009-11-02|0.36|2.27%
2009-11-03|0.35|-2.78%
2009-11-04|0.335|-4.29%
2009-11-05|0.322|-3.88%
2009-11-06|0.307|-4.66%
2009-11-09|0.31|0.98%
2009-11-10|0.302|-2.58%
2009-11-12|0.292|-3.31%
2009-11-13|0.294|0.68%
2009-11-16|0.277|-5.78%
2009-11-17|0.267|-3.61%
2009-11-18|0.289|8.24%
2009-11-19|0.259|-10.38%
2009-11-20|0.266|2.70%
2009-11-23|0.279|4.89%
2009-11-24|0.261|-6.45%
2009-11-25|0.248|-4.98%
2009-11-27|0.236|-4.84%
2009-11-30|0.248|5.08%
2009-12-01|0.243|-2.02%
2009-12-02|0.263|8.23%
2009-12-03|0.263|0.00%
2009-12-04|0.329|25.10%
2009-12-07|0.291|-11.55%
2009-12-08|0.266|-8.59%
2009-12-09|0.278|4.51%
2009-12-10|0.294|5.76%
2009-12-11|0.311|5.78%
2009-12-14|0.326|4.82%
2009-12-15|0.356|9.20%
2009-12-16|0.378|6.18%
2009-12-17|0.337|-10.85%
2009-12-18|0.35|3.86%
2009-12-21|0.388|10.86%
2009-12-22|0.398|2.58%
2009-12-23|0.398|0.00%
2009-12-24|0.405|1.76%
2009-12-28|0.448|10.62%
2009-12-29|0.441|-1.56%
2009-12-30|0.418|-5.22%
2009-12-31|0.438|4.78%
2010-01-04|0.405|-7.53%
2010-01-05|0.373|-7.90%
2010-01-06|0.362|-2.95%
2010-01-07|0.365|0.83%
2010-01-08|0.327|-10.41%
2010-01-11|0.302|-7.65%
2010-01-12|0.297|-1.66%
2010-01-13|0.359|20.88%
2010-01-14|0.334|-6.96%
2010-01-15|0.316|-5.39%
2010-01-19|0.314|-0.63%
2010-01-20|0.306|-2.55%
2010-01-21|0.286|-6.54%
2010-01-22|0.278|-2.80%
2010-01-25|0.289|3.96%
2010-01-26|0.291|0.69%
2010-01-27|0.314|7.90%
2010-01-28|0.286|-8.92%
2010-01-29|0.281|-1.75%
2010-02-01|0.301|7.12%
2010-02-02|0.296|-1.66%
2010-02-03|0.311|5.07%
2010-02-04|0.283|-9.00%
2010-02-05|0.281|-0.71%
2010-02-08|0.286|1.78%
2010-02-09|0.301|5.24%
2010-02-10|0.364|20.93%
2010-02-11|0.359|-1.37%
2010-02-12|0.339|-5.57%
2010-02-16|0.326|-3.83%
2010-02-17|0.339|3.99%
2010-02-18|0.364|7.37%
2010-02-19|0.361|-0.82%
2010-02-22|0.341|-5.54%
2010-02-23|0.329|-3.52%
2010-02-24|0.314|-4.56%
2010-02-25|0.294|-6.37%
2010-02-26|0.296|0.68%
2010-03-01|0.296|0.00%
2010-03-02|0.294|-0.68%
2010-03-03|0.296|0.68%
2010-03-04|0.309|4.39%
2010-03-05|0.334|8.09%
2010-03-08|0.341|2.10%
2010-03-09|0.336|-1.47%
2010-03-10|0.38|13.10%
2010-03-11|0.393|3.42%
2010-03-12|0.408|3.82%
2010-03-15|0.405|-0.74%
2010-03-16|0.385|-4.94%
2010-03-17|0.375|-2.60%
2010-03-18|0.385|2.67%
2010-03-19|0.408|5.97%
2010-03-22|0.398|-2.45%
2010-03-23|0.387|-2.76%
2010-03-24|0.41|5.94%
2010-03-25|0.405|-1.22%
2010-03-26|0.395|-2.47%
2010-03-29|0.39|-1.27%
2010-03-30|0.398|2.05%
2010-03-31|0.385|-3.27%
2010-04-01|0.392|1.82%
2010-04-02|0.423|7.91%
2010-04-05|0.441|4.26%
2010-04-06|0.436|-1.13%
2010-04-07|0.455|4.36%
2010-04-08|0.447|-1.76%
2010-04-09|0.447|0.00%
2010-04-12|0.432|-3.36%
2010-04-13|0.429|-0.69%
2010-04-14|0.432|0.70%
2010-04-15|0.412|-4.63%
2010-04-16|0.386|-6.31%
2010-04-19|0.391|1.30%
2010-04-20|0.404|3.32%
2010-04-21|0.404|0.00%
2010-04-22|0.414|2.48%
2010-04-23|0.434|4.83%
2010-04-26|0.424|-2.30%
2010-04-27|0.381|-10.14%
2010-04-28|0.381|0.00%
2010-04-29|0.381|0.00%
2010-04-30|0.381|0.00%
2010-05-03|0.389|2.10%
2010-05-04|0.368|-5.40%
2010-05-05|0.387|5.16%
2010-05-06|0.352|-9.04%
2010-05-07|0.372|5.68%
2010-05-10|0.39|4.84%
2010-05-11|0.38|-2.56%
2010-05-12|0.38|0.00%
2010-05-13|0.37|-2.63%
2010-05-14|0.337|-8.92%
2010-05-17|0.347|2.97%
2010-05-18|0.327|-5.76%
2010-05-19|0.337|3.06%
2010-05-20|0.314|-6.82%
2010-05-21|0.332|5.73%
2010-05-24|0.337|1.51%
2010-05-25|0.326|-3.26%
2010-05-26|0.339|3.99%
2010-05-27|0.344|1.47%
2010-05-28|0.321|-6.69%
2010-06-01|0.321|0.00%
2010-06-02|0.326|1.56%
2010-06-03|0.374|14.72%
2010-06-04|0.331|-11.50%
2010-06-07|0.328|-0.91%
2010-06-08|0.326|-0.61%
2010-06-09|0.313|-3.99%
2010-06-10|0.326|4.15%
2010-06-11|0.298|-8.59%
2010-06-14|0.288|-3.36%
2010-06-15|0.29|0.69%
2010-06-16|0.275|-5.17%
2010-06-17|0.265|-3.64%
2010-06-18|0.27|1.89%
2010-06-21|0.273|1.11%
2010-06-22|0.27|-1.10%
2010-06-23|0.275|1.85%
2010-06-24|0.275|0.00%
2010-06-25|0.275|0.00%
2010-06-28|0.273|-0.73%
2010-06-29|0.273|0.00%
2010-06-30|0.316|15.75%
2010-07-01|0.31|-1.90%
2010-07-02|0.306|-1.29%
2010-07-06|0.305|-0.33%
2010-07-07|0.298|-2.30%
2010-07-08|0.29|-2.68%
2010-07-09|0.288|-0.69%
2010-07-12|0.29|0.69%
2010-07-13|0.293|1.03%
2010-07-14|0.268|-8.53%
2010-07-15|0.257|-4.10%
2010-07-16|0.252|-1.95%
2010-07-19|0.255|1.19%
2010-07-20|0.252|-1.18%
2010-07-21|0.242|-3.97%
2010-07-22|0.247|2.07%
2010-07-23|0.255|3.24%
2010-07-26|0.262|2.75%
2010-07-27|0.278|6.11%
2010-07-28|0.296|6.47%
2010-07-29|0.291|-1.69%
2010-07-30|0.283|-2.75%
2010-08-02|0.276|-2.47%
2010-08-03|0.258|-6.52%
2010-08-04|0.261|1.16%
2010-08-05|0.253|-3.07%
2010-08-06|0.245|-3.16%
2010-08-09|0.248|1.22%
2010-08-10|0.243|-2.02%
2010-08-11|0.235|-3.29%
2010-08-12|0.238|1.28%
2010-08-13|0.238|0.00%
2010-08-16|0.238|0.00%
2010-08-17|0.243|2.10%
2010-08-18|0.24|-1.23%
2010-08-19|0.238|-0.83%
2010-08-20|0.238|0.00%
2010-08-23|0.243|2.10%
2010-08-24|0.245|0.82%
2010-08-25|0.263|7.35%
2010-08-26|0.258|-1.90%
2010-08-27|0.258|0.00%
2010-08-30|0.245|-5.04%
2010-08-31|0.233|-4.90%
2010-09-01|0.238|2.15%
2010-09-02|0.233|-2.10%
2010-09-03|0.235|0.86%
2010-09-07|0.233|-0.85%
2010-09-08|0.233|0.00%
2010-09-09|0.24|3.00%
2010-09-10|0.245|2.08%
2010-09-13|0.245|0.00%
2010-09-14|0.243|-0.82%
2010-09-15|0.238|-2.06%
2010-09-16|0.243|2.10%
2010-09-17|0.243|0.00%
2010-09-20|0.245|0.82%
2010-09-21|0.263|7.35%
2010-09-22|0.254|-3.42%
2010-09-23|0.249|-1.97%
2010-09-24|0.251|0.80%
2010-09-27|0.251|0.00%
2010-09-28|0.256|1.99%
2010-09-29|0.251|-1.95%
2010-09-30|0.251|0.00%
2010-10-01|0.246|-1.99%
2010-10-04|0.241|-2.03%
2010-10-05|0.236|-2.07%
2010-10-06|0.226|-4.24%
2010-10-07|0.206|-8.85%
2010-10-08|0.196|-4.85%
2010-10-12|0.201|2.55%
2010-10-13|0.201|0.00%
2010-10-14|0.208|3.48%
2010-10-15|0.208|0.00%
2010-10-18|0.216|3.85%
2010-10-19|0.216|0.00%
2010-10-20|0.221|2.31%
2010-10-21|0.219|-0.90%
2010-10-22|0.214|-2.28%
2010-10-25|0.211|-1.40%
2010-10-26|0.224|6.16%
2010-10-27|0.224|0.00%
2010-10-28|0.219|-2.23%
2010-10-29|0.209|-4.57%
2010-11-01|0.204|-2.39%
2010-11-02|0.206|0.98%
2010-11-03|0.201|-2.43%
2010-11-04|0.196|-2.49%
2010-11-05|0.206|5.10%
2010-11-08|0.216|4.85%
2010-11-09|0.229|6.02%
2010-11-10|0.229|0.00%
2010-11-12|0.252|10.04%
2010-11-15|0.269|6.75%
2010-11-16|0.259|-3.72%
2010-11-17|0.259|0.00%
2010-11-18|0.259|0.00%
2010-11-19|0.259|0.00%
2010-11-22|0.254|-1.93%
2010-11-23|0.248|-2.36%
2010-11-24|0.271|9.27%
2010-11-26|0.269|-0.74%
2010-11-29|0.269|0.00%
2010-11-30|0.261|-2.97%
2010-12-01|0.273|4.60%
2010-12-02|0.271|-0.73%
2010-12-03|0.256|-5.54%
2010-12-06|0.241|-5.86%
2010-12-07|0.256|6.22%
2010-12-08|0.271|5.86%
2010-12-09|0.273|0.74%
2010-12-10|0.271|-0.73%
2010-12-13|0.271|0.00%
2010-12-14|0.276|1.85%
2010-12-15|0.305|10.51%
2010-12-16|0.3|-1.64%
2010-12-17|0.292|-2.67%
2010-12-20|0.292|0.00%
2010-12-21|0.287|-1.71%
2010-12-22|0.287|0.00%
2010-12-23|0.287|0.00%
2010-12-27|0.292|1.74%
2010-12-28|0.292|0.00%
2010-12-29|0.274|-6.16%
2010-12-30|0.272|-0.73%
2010-12-31|0.267|-1.84%
2011-01-03|0.269|0.75%
2011-01-04|0.267|-0.74%
2011-01-05|0.287|7.49%
2011-01-06|0.284|-1.05%
2011-01-07|0.272|-4.23%
2011-01-10|0.267|-1.84%
2011-01-11|0.257|-3.75%
2011-01-12|0.261|1.56%
2011-01-13|0.254|-2.68%
2011-01-14|0.259|1.97%
2011-01-18|0.256|-1.16%
2011-01-19|0.254|-0.78%
2011-01-20|0.261|2.76%
2011-01-21|0.261|0.00%
2011-01-24|0.261|0.00%
2011-01-25|0.258|-1.15%
2011-01-26|0.261|1.16%
2011-01-27|0.241|-7.66%
2011-01-28|0.233|-3.32%
2011-01-31|0.241|3.43%
2011-02-01|0.246|2.07%
2011-02-02|0.261|6.10%
2011-02-03|0.271|3.83%
2011-02-04|0.273|0.74%
2011-02-07|0.278|1.83%
2011-02-08|0.288|3.60%
2011-02-09|0.299|3.82%
2011-02-10|0.294|-1.67%
2011-02-11|0.289|-1.70%
2011-02-14|0.286|-1.04%
2011-02-15|0.286|0.00%
2011-02-16|0.281|-1.75%
2011-02-17|0.264|-6.05%
2011-02-18|0.261|-1.14%
2011-02-22|0.253|-3.07%
2011-02-23|0.246|-2.77%
2011-02-24|0.238|-3.25%
2011-02-25|0.241|1.26%
2011-02-28|0.241|0.00%
2011-03-01|0.231|-4.15%
2011-03-02|0.236|2.16%
2011-03-03|0.251|6.36%
2011-03-04|0.233|-7.17%
2011-03-07|0.236|1.29%
2011-03-08|0.236|0.00%
2011-03-09|0.248|5.08%
2011-03-10|0.233|-6.05%
2011-03-11|0.228|-2.15%
2011-03-14|0.218|-4.39%
2011-03-15|0.223|2.29%
2011-03-16|0.21|-5.83%
2011-03-17|0.218|3.81%
2011-03-18|0.218|0.00%
2011-03-21|0.23|5.50%
2011-03-22|0.233|1.30%
2011-03-23|0.233|0.00%
2011-03-24|0.243|4.29%
2011-03-25|0.263|8.23%
2011-03-28|0.276|4.94%
2011-03-29|0.281|1.81%
2011-03-30|0.271|-3.56%
2011-03-31|0.273|0.74%
2011-04-01|0.235|-13.92%
2011-04-04|0.195|-17.02%
2011-04-05|0.243|24.62%
2011-04-06|0.28|15.23%
2011-04-07|0.257|-8.21%
2011-04-08|0.257|0.00%
2011-04-11|0.252|-1.95%
2011-04-12|0.237|-5.95%
2011-04-13|0.227|-4.22%
2011-04-14|0.242|6.61%
2011-04-15|0.227|-6.20%
2011-04-18|0.217|-4.41%
2011-04-19|0.217|0.00%
2011-04-20|0.217|0.00%
2011-04-21|0.212|-2.30%
2011-04-25|0.207|-2.36%
2011-04-26|0.202|-2.42%
2011-04-27|0.202|0.00%
2011-04-28|0.197|-2.48%
2011-04-29|0.187|-5.08%
2011-05-02|0.187|0.00%
2011-05-03|0.171|-8.56%
2011-05-04|0.187|9.36%
2011-05-05|0.177|-5.35%
2011-05-06|0.169|-4.52%
2011-05-09|0.164|-2.96%
2011-05-10|0.172|4.88%
2011-05-11|0.169|-1.74%
2011-05-12|0.169|0.00%
2011-05-13|0.167|-1.18%
2011-05-16|0.167|0.00%
2011-05-17|0.167|0.00%
2011-05-18|0.175|4.79%
2011-05-19|0.172|-1.71%
2011-05-20|0.167|-2.91%
2011-05-23|0.172|2.99%
2011-05-24|0.172|0.00%
2011-05-25|0.169|-1.74%
2011-05-26|0.162|-4.14%
2011-05-27|0.157|-3.09%
2011-05-31|0.164|4.46%
2011-06-01|0.159|-3.05%
2011-06-02|0.184|15.72%
2011-06-03|0.174|-5.43%
2011-06-06|0.171|-1.72%
2011-06-07|0.167|-2.34%
2011-06-08|0.164|-1.80%
2011-06-09|0.177|7.93%
2011-06-10|0.171|-3.39%
2011-06-13|0.167|-2.34%
2011-06-14|0.176|5.39%
2011-06-15|0.166|-5.68%
2011-06-16|0.164|-1.20%
2011-06-17|0.164|0.00%
2011-06-20|0.164|0.00%
2011-06-21|0.164|0.00%
2011-06-22|0.151|-7.93%
2011-06-23|0.141|-6.62%
2011-06-24|0.144|2.13%
2011-06-27|0.159|10.42%
2011-06-28|0.182|14.47%
2011-06-29|0.189|3.85%
2011-06-30|0.192|1.59%
2011-07-01|0.192|0.00%
2011-07-05|0.182|-5.21%
2011-07-06|0.177|-2.75%
2011-07-07|0.187|5.65%
2011-07-08|0.164|-12.30%
2011-07-11|0.156|-4.88%
2011-07-12|0.159|1.92%
2011-07-13|0.151|-5.03%
2011-07-14|0.144|-4.64%
2011-07-15|0.146|1.39%
2011-07-18|0.146|0.00%
2011-07-19|0.166|13.70%
2011-07-20|0.166|0.00%
2011-07-21|0.174|4.82%
2011-07-22|0.174|0.00%
2011-07-25|0.184|5.75%
2011-07-26|0.192|4.35%
2011-07-27|0.207|7.81%
2011-07-28|0.205|-0.97%
2011-07-29|0.205|0.00%
2011-08-01|0.197|-3.90%
2011-08-02|0.157|-20.30%
2011-08-03|0.149|-5.10%
2011-08-04|0.104|-30.20%
2011-08-05|0.111|6.73%
2011-08-08|0.119|7.21%
2011-08-09|0.106|-10.92%
2011-08-10|0.094|-11.32%
2011-08-11|0.104|10.64%
2011-08-12|0.101|-2.88%
2011-08-15|0.106|4.95%
2011-08-16|0.101|-4.72%
2011-08-17|0.094|-6.93%
2011-08-18|0.089|-5.32%
2011-08-19|0.089|0.00%
2011-08-22|0.078|-12.36%
2011-08-23|0.068|-12.82%
2011-08-24|0.099|45.59%
2011-08-25|0.091|-8.08%
2011-08-26|0.089|-2.20%
2011-08-29|0.091|2.25%
2011-08-30|0.091|0.00%
2011-08-31|0.101|10.99%
2011-09-01|0.099|-1.98%
2011-09-02|0.106|7.07%
2011-09-06|0.111|4.72%
2011-09-07|0.101|-9.01%
2011-09-08|0.101|0.00%
2011-09-09|0.091|-9.90%
2011-09-12|0.096|5.49%
2011-09-13|0.094|-2.08%
2011-09-14|0.086|-8.51%
2011-09-15|0.089|3.49%
2011-09-16|0.078|-12.36%
2011-09-19|0.073|-6.41%
2011-09-20|0.071|-2.74%
2011-09-21|0.101|42.25%
2011-09-22|0.096|-4.95%
2011-09-23|0.096|0.00%
2011-09-26|0.098|2.08%
2011-09-27|0.101|3.06%
2011-09-28|0.101|0.00%
2011-09-29|0.103|1.98%
2011-09-30|0.108|4.85%
2011-10-03|0.101|-6.48%
2011-10-04|0.101|0.00%
2011-10-05|0.09|-10.89%
2011-10-06|0.078|-13.33%
2011-10-07|0.095|21.79%
2011-10-10|0.099|4.21%
2011-10-11|0.101|2.02%
2011-10-12|0.09|-10.89%
2011-10-13|0.095|5.56%
2011-10-14|0.101|6.32%
2011-10-17|0.103|1.98%
2011-10-18|0.105|1.94%
2011-10-19|0.113|7.62%
