Date|Close|Change
2007-12-20|4.167|2.13%
2007-12-21|4.056|-2.66%
2007-12-24|4.245|4.66%
2007-12-25|4.265|0.47%
2007-12-26|4.15|-2.70%
2007-12-27|4.01|-3.37%
2007-12-28|4.093|2.07%
2007-12-29|4.093|0.00%
2008-01-02|4.153|1.47%
2008-01-03|4.106|-1.13%
2008-01-04|4.08|-0.63%
2008-01-07|4.096|0.39%
2008-01-08|4.002|-2.29%
2008-01-09|4.109|2.67%
2008-01-10|4.098|-0.27%
2008-01-11|4.05|-1.17%
2008-01-14|4.111|1.51%
2008-01-15|4.05|-1.48%
2008-01-16|4.101|1.26%
2008-01-17|4.101|0.00%
2008-01-18|4.102|0.02%
2008-01-21|3.992|-2.68%
2008-01-22|4.111|2.98%
2008-01-23|4.069|-1.02%
2008-01-24|4.051|-0.44%
2008-01-25|4.001|-1.23%
2008-01-28|3.93|-1.77%
2008-01-29|3.983|1.35%
2008-01-30|4.003|0.50%
2008-01-31|3.89|-2.82%
2008-02-01|4.074|4.73%
2008-02-02|3.851|-5.47%
2008-02-03|3.8|-1.32%
2008-02-04|4.076|7.26%
2008-02-05|4.076|0.00%
2008-02-13|3.8|-6.77%
2008-02-14|3.763|-0.97%
2008-02-15|3.72|-1.14%
2008-02-18|3.764|1.18%
2008-02-19|3.823|1.57%
2008-02-20|3.823|0.00%
2008-02-21|3.73|-2.43%
2008-02-22|3.898|4.50%
2008-02-25|3.699|-5.11%
2008-02-26|3.699|0.00%
2008-02-27|3.802|2.78%
2008-02-28|3.73|-1.89%
2008-02-29|3.699|-0.83%
2008-03-03|3.701|0.05%
2008-03-04|3.7|-0.03%
2008-03-05|3.75|1.35%
2008-03-06|3.7|-1.33%
2008-03-07|3.75|1.35%
2008-03-10|3.751|0.03%
2008-03-11|3.751|0.00%
2008-03-12|3.753|0.05%
2008-03-13|3.773|0.53%
2008-03-14|3.754|-0.50%
2008-03-17|3.751|-0.08%
2008-03-18|3.779|0.75%
2008-03-19|3.75|-0.77%
2008-03-20|3.72|-0.80%
2008-03-21|3.72|0.00%
2008-03-24|3.752|0.86%
2008-03-25|3.66|-2.45%
2008-03-26|3.66|0.00%
2008-03-27|3.66|0.00%
2008-03-28|3.73|1.91%
2008-03-31|3.731|0.03%
2008-04-01|3.7|-0.83%
2008-04-02|3.754|1.46%
2008-04-03|3.701|-1.41%
2008-04-07|3.738|1.00%
2008-04-08|1.95|-47.83%
2008-04-09|3.719|90.72%
2008-04-10|3.863|3.87%
2008-04-11|3.7|-4.22%
2008-04-14|3.726|0.70%
2008-04-15|3.62|-2.84%
2008-04-16|3.651|0.86%
2008-04-17|3.729|2.14%
2008-04-18|3.62|-2.92%
2008-04-21|3.734|3.15%
2008-04-22|3.708|-0.70%
2008-04-23|3.709|0.03%
2008-04-24|3.622|-2.35%
2008-04-25|3.705|2.29%
2008-04-28|3.671|-0.92%
2008-04-29|3.731|1.63%
2008-04-30|3.644|-2.33%
2008-05-04|3.644|0.00%
2008-05-05|3.717|2.00%
2008-05-06|3.741|0.65%
2008-05-07|3.64|-2.70%
2008-05-08|2|-45.05%
2008-05-09|3.746|87.30%
2008-05-12|3.681|-1.74%
2008-05-13|3.751|1.90%
2008-05-14|3.674|-2.05%
2008-05-15|3.754|2.18%
2008-05-16|3.757|0.08%
2008-05-19|3.743|-0.37%
2008-05-20|3.743|0.00%
2008-05-21|3.699|-1.18%
2008-05-22|3.71|0.30%
2008-05-23|3.71|0.00%
2008-05-26|3.7|-0.27%
2008-05-27|3.744|1.19%
2008-05-28|3.7|-1.18%
2008-05-29|3.71|0.27%
2008-05-30|3.707|-0.08%
2008-06-02|3.711|0.11%
2008-06-03|3.745|0.92%
2008-06-04|3.707|-1.01%
2008-06-05|3.7|-0.19%
2008-06-06|3.7|0.00%
2008-06-10|3.8|2.70%
2008-06-11|3.8|0.00%
2008-06-12|3.85|1.32%
2008-06-13|3.801|-1.27%
2008-06-16|3.801|0.00%
2008-06-17|3.85|1.29%
2008-06-18|3.801|-1.27%
2008-06-19|3.77|-0.82%
2008-06-20|3.77|0.00%
2008-06-23|3.747|-0.61%
2008-06-24|3.77|0.61%
2008-06-25|3.87|2.65%
2008-06-26|3.87|0.00%
2008-06-27|3.922|1.34%
2008-06-30|3.801|-3.09%
2008-07-01|3.801|0.00%
2008-07-02|3.93|3.39%
2008-07-03|3.93|0.00%
2008-07-04|3.998|1.73%
2008-07-07|4.01|0.30%
2008-07-08|3.89|-2.99%
2008-07-09|3.981|2.34%
2008-07-10|3.971|-0.25%
2008-07-11|4.005|0.86%
2008-07-14|3.972|-0.82%
2008-07-15|3.972|0.00%
2008-07-16|3.973|0.03%
2008-07-17|3.95|-0.58%
2008-07-18|4.001|1.29%
2008-07-21|3.93|-1.77%
2008-07-22|3.93|0.00%
2008-07-23|4.009|2.01%
2008-07-24|3.931|-1.95%
2008-07-25|3.932|0.03%
2008-07-28|3.932|0.00%
2008-07-29|3.951|0.48%
2008-07-30|3.933|-0.46%
2008-07-31|4.012|2.01%
2008-08-01|3.951|-1.52%
2008-08-04|3.862|-2.25%
2008-08-05|3.857|-0.13%
2008-08-06|3.854|-0.08%
2008-08-07|3.85|-0.10%
2008-08-08|3.775|-1.95%
2008-08-11|3.88|2.78%
2008-08-12|3.911|0.80%
2008-08-13|3.866|-1.15%
2008-08-14|3.86|-0.16%
2008-08-15|3.911|1.32%
2008-08-18|3.898|-0.33%
2008-08-19|3.898|0.00%
2008-08-20|3.841|-1.46%
2008-08-21|3.8|-1.07%
2008-08-22|3.843|1.13%
2008-08-25|3.774|-1.80%
2008-08-26|3.734|-1.06%
2008-08-27|3.737|0.08%
2008-08-28|3.7|-0.99%
2008-08-29|3.742|1.14%
2008-09-01|3.761|0.51%
2008-09-02|3.625|-3.62%
2008-09-03|3.617|-0.22%
2008-09-04|3.623|0.17%
2008-09-05|3.615|-0.22%
2008-09-08|3.585|-0.83%
2008-09-09|3.564|-0.59%
2008-09-10|3.534|-0.84%
2008-09-11|3.532|-0.06%
2008-09-12|3.512|-0.57%
2008-09-16|3.675|4.64%
2008-09-17|3.235|-11.97%
