Date|Close|Change
2003-02-25|2.987|0.20%
2003-02-26|2.989|0.07%
2003-02-27|3.011|0.74%
2003-02-28|3.009|-0.07%
2003-03-01|3.009|0.00%
2003-03-02|3.009|0.00%
2003-03-03|3.014|0.17%
2003-03-04|3.014|0.00%
2003-03-05|3.062|1.59%
2003-03-06|3.056|-0.20%
2003-03-07|3.066|0.33%
2003-03-08|3.066|0.00%
2003-03-10|2.998|-2.22%
2003-03-11|2.949|-1.63%
2003-03-12|2.99|1.39%
2003-03-13|3.071|2.71%
2003-03-14|2.989|-2.67%
2003-03-15|2.989|0.00%
2003-03-17|2.966|-0.77%
2003-03-18|2.951|-0.51%
2003-03-19|2.972|0.71%
2003-03-20|2.98|0.27%
2003-03-21|3.084|3.49%
2003-03-24|3.059|-0.81%
2003-03-25|3.059|0.00%
2003-03-26|2.994|-2.12%
2003-03-27|3.019|0.84%
2003-03-28|2.959|-1.99%
2003-03-31|2.963|0.14%
2003-04-01|2.974|0.37%
2003-04-02|2.97|-0.13%
2003-04-03|2.979|0.30%
2003-04-04|2.999|0.67%
2003-04-07|3.011|0.40%
2003-04-08|3.001|-0.33%
2003-04-09|3.016|0.50%
2003-04-10|3.006|-0.33%
2003-04-11|2.994|-0.40%
2003-04-14|3.004|0.33%
2003-04-15|2.999|-0.17%
2003-04-17|3.221|7.40%
2003-04-18|3.195|-0.81%
2003-04-21|3.109|-2.69%
2003-04-22|3.134|0.80%
2003-04-23|3.18|1.47%
2003-04-29|3.006|-5.47%
2003-04-30|3.121|3.83%
2003-05-06|3.115|-0.19%
2003-05-07|3.127|0.39%
2003-05-08|2.864|-8.41%
2003-05-09|2.812|-1.82%
2003-05-12|2.851|1.39%
2003-05-13|2.887|1.26%
2003-05-14|2.89|0.10%
2003-05-15|2.945|1.90%
2003-05-16|2.949|0.14%
2003-05-19|2.946|-0.10%
2003-05-20|2.953|0.24%
2003-05-21|2.955|0.07%
2003-05-22|2.83|-4.23%
2003-05-23|2.874|1.55%
2003-05-26|2.919|1.57%
2003-05-27|2.926|0.24%
2003-05-28|2.918|-0.27%
2003-05-29|2.911|-0.24%
2003-05-30|2.897|-0.48%
2003-06-02|2.9|0.10%
2003-06-03|2.882|-0.62%
2003-06-04|2.877|-0.17%
2003-06-05|2.882|0.17%
2003-06-06|2.921|1.35%
2003-06-09|2.924|0.10%
2003-06-10|2.934|0.34%
2003-06-11|2.929|-0.17%
2003-06-12|2.904|-0.85%
2003-06-13|2.957|1.83%
2003-06-16|2.944|-0.44%
2003-06-17|2.939|-0.17%
2003-06-18|2.861|-2.65%
2003-06-19|2.914|1.85%
2003-06-20|2.904|-0.34%
2003-06-23|2.898|-0.21%
2003-06-24|2.957|2.04%
2003-06-25|2.993|1.22%
2003-06-26|2.976|-0.57%
2003-06-27|2.957|-0.64%
2003-06-30|2.984|0.91%
2003-07-01|2.992|0.27%
2003-07-02|2.986|-0.20%
2003-07-03|2.971|-0.50%
2003-07-04|2.975|0.13%
2003-07-07|2.973|-0.07%
2003-07-08|2.97|-0.10%
2003-07-09|2.971|0.03%
2003-07-10|3.014|1.45%
2003-07-11|3.015|0.03%
2003-07-14|3.022|0.23%
2003-07-15|3.035|0.43%
2003-07-16|3.035|0.00%
2003-07-17|3.003|-1.05%
2003-07-18|3.002|-0.03%
2003-07-21|2.965|-1.23%
2003-07-22|2.964|-0.03%
2003-07-23|2.965|0.03%
2003-07-24|2.963|-0.07%
2003-07-25|2.971|0.27%
2003-07-28|2.942|-0.98%
2003-07-29|2.915|-0.92%
2003-07-30|2.903|-0.41%
2003-07-31|2.902|-0.03%
2003-08-01|2.936|1.17%
2003-08-04|2.942|0.20%
2003-08-05|2.945|0.10%
2003-08-06|2.943|-0.07%
2003-08-07|2.946|0.10%
2003-08-08|2.945|-0.03%
2003-08-11|2.945|0.00%
2003-08-12|2.94|-0.17%
2003-08-13|2.94|0.00%
2003-08-14|2.939|-0.03%
2003-08-15|2.937|-0.07%
2003-08-18|2.937|0.00%
2003-08-19|2.941|0.14%
2003-08-20|2.922|-0.65%
2003-08-21|2.927|0.17%
2003-08-22|2.932|0.17%
2003-08-25|2.941|0.31%
2003-08-26|2.953|0.41%
2003-08-27|2.954|0.03%
2003-08-28|2.951|-0.10%
2003-08-29|2.94|-0.37%
2003-09-01|2.939|-0.03%
2003-09-02|2.936|-0.10%
2003-09-03|2.959|0.78%
2003-09-04|2.973|0.47%
2003-09-05|3.246|9.18%
2003-09-08|3.362|3.57%
2003-09-09|3.353|-0.27%
2003-09-10|3.385|0.95%
2003-09-11|3.403|0.53%
2003-09-12|3.406|0.09%
2003-09-15|3.392|-0.41%
2003-09-16|3.427|1.03%
2003-09-17|3.267|-4.67%
2003-09-18|3.174|-2.85%
2003-09-19|3.342|5.29%
2003-09-22|3.436|2.81%
2003-09-23|3.381|-1.60%
2003-09-24|3.405|0.71%
2003-09-25|3.412|0.21%
2003-09-26|3.521|3.19%
2003-09-27|3.414|-3.04%
2003-09-28|3.41|-0.12%
2003-10-10|3.516|3.11%
2003-10-13|3.508|-0.23%
2003-10-14|3.504|-0.11%
2003-10-16|3.392|-3.20%
2003-10-17|3.432|1.18%
2003-10-20|3.43|-0.06%
2003-10-21|3.49|1.75%
2003-10-23|3.733|6.96%
2003-10-27|3.522|-5.65%
2003-10-28|3.53|0.23%
2003-10-29|3.617|2.46%
2003-10-30|3.631|0.39%
2003-10-31|3.627|-0.11%
2003-11-03|3.567|-1.65%
2003-11-04|3.602|0.98%
2003-11-05|3.716|3.16%
2003-11-06|3.73|0.38%
2003-11-07|3.643|-2.33%
2003-11-10|3.667|0.66%
2003-11-11|3.713|1.25%
2003-11-12|3.727|0.38%
2003-11-13|3.696|-0.83%
2003-11-14|3.739|1.16%
2003-11-17|3.781|1.12%
2003-11-18|3.829|1.27%
2003-11-19|3.698|-3.42%
2003-11-20|3.804|2.87%
2003-11-21|3.79|-0.37%
2003-11-24|3.778|-0.32%
2003-11-25|3.854|2.01%
2003-11-26|3.699|-4.02%
2003-11-27|3.841|3.84%
2003-11-28|3.784|-1.48%
2003-12-01|3.757|-0.71%
2003-12-02|3.748|-0.24%
2003-12-04|3.916|4.48%
2003-12-05|3.778|-3.52%
2003-12-08|3.926|3.92%
2003-12-09|3.882|-1.12%
2003-12-10|3.785|-2.50%
2003-12-11|3.886|2.67%
2003-12-12|3.809|-1.98%
2003-12-16|3.74|-1.81%
2003-12-17|3.716|-0.64%
2003-12-18|3.684|-0.86%
2003-12-19|3.764|2.17%
2003-12-22|3.743|-0.56%
2003-12-23|3.742|-0.03%
2003-12-24|3.748|0.16%
2003-12-25|3.696|-1.39%
2003-12-26|3.819|3.33%
2003-12-29|3.756|-1.65%
2003-12-30|3.755|-0.03%
2004-01-05|3.588|-4.45%
2004-01-06|3.657|1.92%
2004-01-07|3.703|1.26%
2004-01-08|3.632|-1.92%
2004-01-09|3.66|0.77%
2004-01-12|3.655|-0.14%
2004-01-13|3.721|1.81%
2004-01-14|3.574|-3.95%
2004-01-15|3.565|-0.25%
2004-01-16|3.693|3.59%
2004-01-17|3.525|-4.55%
2004-01-18|3.571|1.30%
2004-01-19|3.634|1.76%
2004-01-20|3.636|0.06%
2004-01-21|3.71|2.04%
2004-01-29|3.602|-2.91%
2004-01-30|3.76|4.39%
2004-02-02|3.6|-4.26%
2004-02-03|3.565|-0.97%
2004-02-04|3.736|4.80%
2004-02-05|3.767|0.83%
2004-02-06|3.636|-3.48%
2004-02-09|3.754|3.25%
2004-02-10|3.822|1.81%
2004-02-11|3.819|-0.08%
2004-02-12|3.749|-1.83%
2004-02-13|3.84|2.43%
2004-02-16|3.854|0.36%
2004-02-17|3.784|-1.82%
2004-02-18|3.865|2.14%
2004-02-19|3.815|-1.29%
2004-02-20|3.834|0.50%
2004-02-23|3.803|-0.81%
2004-02-24|3.943|3.68%
2004-02-25|3.933|-0.25%
2004-02-26|3.951|0.46%
2004-02-27|3.948|-0.08%
2004-03-01|3.868|-2.03%
2004-03-02|3.825|-1.11%
2004-03-04|3.801|-0.63%
2004-03-05|3.668|-3.50%
2004-03-08|3.434|-6.38%
2004-03-09|3.584|4.37%
2004-03-10|3.467|-3.26%
2004-03-11|3.463|-0.12%
2004-03-12|3.438|-0.72%
2004-03-15|3.559|3.52%
2004-03-16|3.549|-0.28%
2004-03-17|3.812|7.41%
2004-03-18|3.903|2.39%
2004-03-19|3.834|-1.77%
2004-03-22|3.78|-1.41%
2004-03-23|3.825|1.19%
2004-03-24|3.787|-0.99%
2004-03-25|3.849|1.64%
2004-03-26|3.803|-1.20%
2004-03-29|3.669|-3.52%
2004-03-30|3.781|3.05%
2004-03-31|3.98|5.26%
2004-04-01|3.809|-4.30%
2004-04-02|3.783|-0.68%
2004-04-05|3.788|0.13%
2004-04-06|3.789|0.03%
2004-04-07|3.891|2.69%
2004-04-08|3.853|-0.98%
2004-04-09|3.863|0.26%
2004-04-12|3.875|0.31%
2004-04-13|3.957|2.12%
2004-04-14|3.909|-1.21%
2004-04-15|3.827|-2.10%
2004-04-16|3.856|0.76%
2004-04-19|3.97|2.96%
2004-04-20|4.012|1.06%
2004-04-21|4.126|2.84%
2004-04-22|3.996|-3.15%
2004-04-23|4.175|4.48%
2004-04-26|4.078|-2.32%
2004-04-27|4.019|-1.45%
2004-04-28|4.072|1.32%
2004-04-29|4.184|2.75%
2004-04-30|4.092|-2.20%
2004-05-08|4.016|-1.86%
2004-05-09|4.016|0.00%
2004-05-10|4.169|3.81%
2004-05-11|4.331|3.89%
2004-05-12|4.286|-1.04%
2004-05-13|4.113|-4.04%
2004-05-14|4.232|2.89%
2004-05-17|4.23|-0.05%
2004-05-18|4.188|-0.99%
2004-05-19|4.097|-2.17%
2004-05-20|4.202|2.56%
2004-05-21|4.132|-1.67%
2004-05-24|4.158|0.63%
2004-05-25|4.096|-1.49%
2004-05-26|3.95|-3.56%
2004-05-28|4.043|2.35%
2004-05-31|4.115|1.78%
2004-06-01|4.066|-1.19%
2004-06-02|4.005|-1.50%
2004-06-03|3.964|-1.02%
2004-06-04|3.953|-0.28%
2004-06-07|4.086|3.36%
2004-06-08|4.176|2.20%
2004-06-10|4.053|-2.95%
2004-06-11|4.082|0.72%
2004-06-14|4.122|0.98%
2004-06-15|4.205|2.01%
2004-06-16|4.375|4.04%
2004-06-17|4.529|3.52%
2004-06-18|4.475|-1.19%
2004-06-21|4.603|2.86%
2004-06-22|4.594|-0.20%
2004-06-23|4.586|-0.17%
2004-06-24|4.614|0.61%
2004-06-25|4.491|-2.67%
2004-06-28|4.517|0.58%
2004-06-29|4.548|0.69%
2004-07-01|4.733|4.07%
2004-07-02|4.756|0.49%
2004-07-05|4.827|1.49%
2004-07-06|4.825|-0.04%
2004-07-07|4.835|0.21%
2004-07-08|4.798|-0.77%
2004-07-09|4.793|-0.10%
2004-07-12|4.805|0.25%
2004-07-13|4.811|0.12%
2004-07-14|4.942|2.72%
2004-07-15|4.901|-0.83%
2004-07-16|4.943|0.86%
2004-07-19|4.867|-1.54%
2004-07-20|4.867|0.00%
2004-07-21|4.925|1.19%
2004-07-22|4.933|0.16%
2004-07-23|4.942|0.18%
2004-07-26|4.938|-0.08%
2004-07-27|4.939|0.02%
2004-07-28|4.725|-4.33%
2004-07-29|4.717|-0.17%
2004-07-30|4.644|-1.55%
2004-08-02|4.717|1.57%
2004-08-03|4.685|-0.68%
2004-08-04|4.685|0.00%
2004-08-05|4.635|-1.07%
2004-08-06|4.661|0.56%
2004-08-09|4.661|0.00%
2004-08-10|4.675|0.30%
2004-08-11|4.679|0.09%
2004-08-12|4.663|-0.34%
2004-08-13|4.69|0.58%
2004-08-16|4.646|-0.94%
2004-08-17|4.645|-0.02%
2004-08-18|4.697|1.12%
2004-08-19|4.667|-0.64%
2004-08-20|4.576|-1.95%
2004-08-23|4.731|3.39%
2004-08-24|4.592|-2.94%
2004-08-25|4.608|0.35%
2004-08-26|4.762|3.34%
2004-08-27|4.797|0.73%
2004-08-30|4.79|-0.15%
2004-08-31|4.951|3.36%
2004-09-01|4.867|-1.70%
2004-09-02|4.896|0.60%
2004-09-03|4.891|-0.10%
2004-09-06|4.771|-2.45%
2004-09-07|4.729|-0.88%
2004-09-08|4.745|0.34%
2004-09-09|4.76|0.32%
2004-09-10|4.763|0.06%
2004-09-13|4.765|0.04%
2004-09-14|4.757|-0.17%
2004-09-15|4.763|0.13%
2004-09-16|4.758|-0.10%
2004-09-17|4.761|0.06%
2004-09-20|4.798|0.78%
2004-09-21|4.734|-1.33%
2004-09-22|4.85|2.45%
2004-09-23|4.848|-0.04%
2004-09-24|4.837|-0.23%
2004-09-27|4.876|0.81%
2004-09-28|4.715|-3.30%
2004-09-29|4.739|0.51%
2004-09-30|4.79|1.08%
2004-10-08|4.809|0.40%
2004-10-09|4.777|-0.67%
2004-10-10|4.623|-3.22%
2004-10-11|4.603|-0.43%
2004-10-12|4.579|-0.52%
2004-10-13|4.575|-0.09%
2004-10-14|4.574|-0.02%
2004-10-15|4.574|0.00%
2004-10-18|4.573|-0.02%
2004-10-19|4.567|-0.13%
2004-10-20|4.627|1.31%
2004-10-21|4.547|-1.73%
2004-10-22|4.541|-0.13%
2004-10-27|4.723|4.01%
2004-10-28|4.767|0.93%
2004-10-29|4.791|0.50%
2004-11-01|4.788|-0.06%
2004-11-02|4.818|0.63%
2004-11-03|4.717|-2.10%
2004-11-04|4.714|-0.06%
2004-11-05|4.772|1.23%
2004-11-08|4.705|-1.40%
2004-11-09|4.737|0.68%
2004-11-10|4.807|1.48%
2004-11-11|4.81|0.06%
2004-11-12|4.832|0.46%
2004-11-15|4.806|-0.54%
2004-11-16|4.806|0.00%
2004-11-17|4.804|-0.04%
2004-11-18|4.837|0.69%
2004-11-19|4.944|2.21%
2004-11-22|4.897|-0.95%
2004-11-23|4.868|-0.59%
2004-11-24|4.849|-0.39%
2004-11-25|4.923|1.53%
2004-11-26|4.888|-0.71%
2004-11-29|4.83|-1.19%
2004-11-30|4.753|-1.59%
2004-12-01|4.69|-1.33%
2004-12-02|4.691|0.02%
2004-12-03|4.674|-0.36%
2004-12-06|4.667|-0.15%
2004-12-07|4.65|-0.36%
2004-12-08|4.801|3.25%
2004-12-10|4.768|-0.69%
2004-12-13|4.845|1.61%
2004-12-15|4.723|-2.52%
2004-12-16|4.868|3.07%
2004-12-17|4.915|0.97%
2004-12-20|4.73|-3.76%
2004-12-21|4.725|-0.11%
2004-12-22|4.659|-1.40%
2004-12-23|4.61|-1.05%
2004-12-24|4.689|1.71%
2004-12-27|4.7|0.23%
2004-12-28|4.744|0.94%
2004-12-29|4.738|-0.13%
2004-12-30|4.641|-2.05%
2004-12-31|4.533|-2.33%
2005-01-04|4.661|2.82%
2005-01-05|4.558|-2.21%
2005-01-06|4.566|0.18%
2005-01-07|4.541|-0.55%
2005-01-10|4.691|3.30%
2005-01-11|4.686|-0.11%
2005-01-12|4.711|0.53%
2005-01-13|4.628|-1.76%
2005-01-14|4.568|-1.30%
2005-01-17|4.722|3.37%
2005-01-18|4.741|0.40%
2005-01-19|4.747|0.13%
2005-01-20|4.712|-0.74%
2005-01-21|4.722|0.21%
2005-01-24|4.687|-0.74%
2005-01-25|4.695|0.17%
2005-01-26|4.717|0.47%
2005-01-27|4.714|-0.06%
2005-01-28|4.695|-0.40%
2005-01-31|4.647|-1.02%
2005-02-01|4.728|1.74%
2005-02-02|4.72|-0.17%
2005-02-03|4.669|-1.08%
2005-02-04|4.689|0.43%
2005-02-05|4.689|0.00%
2005-02-06|4.697|0.17%
2005-02-07|4.693|-0.09%
2005-02-08|4.725|0.68%
2005-02-16|4.681|-0.93%
2005-02-17|4.683|0.04%
2005-02-18|4.723|0.85%
2005-02-21|4.692|-0.66%
2005-02-22|4.68|-0.26%
2005-02-23|4.649|-0.66%
2005-02-24|4.668|0.41%
2005-02-25|4.687|0.41%
2005-02-28|4.672|-0.32%
2005-03-01|4.704|0.68%
2005-03-02|4.701|-0.06%
2005-03-03|4.655|-0.98%
2005-03-04|4.614|-0.88%
2005-03-07|4.655|0.89%
2005-03-08|4.608|-1.01%
2005-03-09|4.61|0.04%
2005-03-10|4.576|-0.74%
2005-03-11|4.588|0.26%
2005-03-14|4.575|-0.28%
2005-03-15|4.563|-0.26%
2005-03-16|4.492|-1.56%
2005-03-17|4.51|0.40%
2005-03-18|4.447|-1.40%
2005-03-21|4.441|-0.13%
2005-03-22|4.383|-1.31%
2005-03-23|4.386|0.07%
2005-03-24|4.367|-0.43%
2005-03-25|4.375|0.18%
2005-03-28|4.354|-0.48%
2005-03-29|4.354|0.00%
2005-03-30|4.469|2.64%
2005-03-31|4.411|-1.30%
2005-04-01|4.466|1.25%
2005-04-04|4.447|-0.43%
2005-04-05|4.479|0.72%
2005-04-06|4.446|-0.74%
2005-04-07|4.466|0.45%
2005-04-08|4.414|-1.16%
2005-04-11|4.418|0.09%
2005-04-12|4.308|-2.49%
2005-04-13|4.358|1.16%
2005-04-14|4.394|0.83%
2005-04-15|4.271|-2.80%
2005-04-18|4.334|1.48%
2005-04-19|4.323|-0.25%
2005-04-20|4.291|-0.74%
2005-04-21|4.295|0.09%
2005-04-22|4.287|-0.19%
2005-04-25|4.291|0.09%
2005-04-26|4.274|-0.40%
2005-04-27|4.265|-0.21%
2005-04-28|4.267|0.05%
2005-04-29|4.27|0.07%
2005-04-30|4.357|2.04%
2005-05-08|4.27|-2.00%
2005-05-09|4.269|-0.02%
2005-05-10|4.276|0.16%
2005-05-11|4.278|0.05%
2005-05-12|4.258|-0.47%
2005-05-13|4.251|-0.16%
2005-05-16|4.14|-2.61%
2005-05-17|4.206|1.59%
2005-05-18|4.243|0.88%
2005-05-19|4.15|-2.19%
2005-05-20|4.162|0.29%
2005-05-23|4.054|-2.59%
2005-05-24|4.053|-0.02%
2005-05-25|4.192|3.43%
2005-05-26|4.088|-2.48%
2005-05-27|4.05|-0.93%
2005-05-30|4.078|0.69%
2005-05-31|4.133|1.35%
2005-06-01|4.15|0.41%
2005-06-02|4.152|0.05%
2005-06-03|4.135|-0.41%
2005-06-06|4.098|-0.89%
2005-06-07|4.075|-0.56%
2005-06-08|4.087|0.29%
2005-06-09|4.143|1.37%
2005-06-10|4.084|-1.42%
2005-06-13|4.091|0.17%
2005-06-14|4.027|-1.56%
2005-06-15|3.997|-0.74%
2005-06-16|3.883|-2.85%
2005-06-17|3.876|-0.18%
2005-06-20|3.934|1.50%
2005-06-21|3.858|-1.93%
2005-06-22|3.887|0.75%
2005-06-23|3.875|-0.31%
2005-06-24|3.842|-0.85%
2005-06-27|3.825|-0.44%
2005-06-28|3.863|0.99%
2005-06-29|3.846|-0.44%
2005-06-30|3.874|0.73%
2005-07-01|3.874|0.00%
2005-07-04|3.85|-0.62%
2005-07-05|3.858|0.21%
2005-07-06|3.797|-1.58%
2005-07-07|3.81|0.34%
2005-07-08|3.848|1.00%
2005-07-11|3.901|1.38%
2005-07-12|3.765|-3.49%
2005-07-13|3.698|-1.78%
2005-07-14|3.772|2.00%
2005-07-15|3.722|-1.33%
2005-07-18|3.743|0.56%
2005-07-19|3.642|-2.70%
2005-07-20|3.735|2.55%
2005-07-21|3.745|0.27%
2005-07-22|3.753|0.21%
2005-07-25|3.773|0.53%
2005-07-26|3.784|0.29%
2005-07-27|3.598|-4.92%
2005-07-28|3.654|1.56%
2005-07-29|3.548|-2.90%
2005-08-01|3.484|-1.80%
2005-08-02|3.449|-1.00%
2005-08-03|3.423|-0.75%
2005-08-04|3.406|-0.50%
2005-08-05|3.433|0.79%
2005-08-08|3.496|1.84%
2005-08-09|3.491|-0.14%
2005-08-10|3.507|0.46%
2005-08-11|3.466|-1.17%
2005-08-12|3.454|-0.35%
2005-08-15|3.454|0.00%
2005-08-16|3.476|0.64%
2005-08-17|3.478|0.06%
2005-08-18|3.437|-1.18%
2005-08-19|3.454|0.49%
2005-08-22|3.458|0.12%
2005-08-23|3.458|0.00%
2005-08-24|3.52|1.79%
2005-08-25|3.5|-0.57%
2005-08-26|3.516|0.46%
2005-08-29|3.516|0.00%
2005-08-30|3.52|0.11%
2005-08-31|3.518|-0.06%
2005-09-01|3.506|-0.34%
2005-09-02|3.501|-0.14%
2005-09-05|3.506|0.14%
2005-09-06|3.508|0.06%
2005-09-07|3.446|-1.77%
2005-09-08|3.457|0.32%
2005-09-09|3.456|-0.03%
2005-09-12|3.528|2.08%
2005-09-13|3.479|-1.39%
2005-09-14|3.469|-0.29%
2005-09-15|3.345|-3.57%
2005-09-16|3.238|-3.20%
2005-09-19|3.295|1.76%
2005-09-20|3.318|0.70%
2005-09-21|3.309|-0.27%
2005-09-22|3.313|0.12%
2005-09-23|3.311|-0.06%
2005-09-26|3.313|0.06%
2005-09-27|3.294|-0.57%
2005-09-28|3.268|-0.79%
2005-09-29|3.293|0.76%
2005-09-30|3.325|0.97%
2005-10-08|3.294|-0.93%
2005-10-09|3.337|1.31%
2005-10-10|3.208|-3.87%
2005-10-11|3.2|-0.25%
2005-10-12|3.208|0.25%
2005-10-13|3.196|-0.37%
2005-10-14|3.182|-0.44%
2005-10-17|3.164|-0.57%
2005-10-18|3.12|-1.39%
2005-10-19|3.084|-1.15%
2005-10-20|3.127|1.39%
2005-10-21|3.131|0.13%
2005-10-24|3.139|0.26%
2005-10-25|3.088|-1.62%
2005-10-26|3.098|0.32%
2005-10-27|3.091|-0.23%
2005-10-28|3.186|3.07%
2005-10-31|3.174|-0.38%
2005-11-01|3.195|0.66%
2005-11-02|3.232|1.16%
2005-11-03|3.167|-2.01%
2005-11-04|3.238|2.24%
2005-11-07|3.234|-0.12%
2005-11-08|3.258|0.74%
2005-11-09|3.263|0.15%
2005-11-10|3.28|0.52%
2005-11-11|3.273|-0.21%
2005-11-14|3.269|-0.12%
2005-11-15|3.247|-0.67%
2005-11-16|3.265|0.55%
2005-11-17|3.21|-1.68%
2005-11-18|3.295|2.65%
