Date|Close|Change
2012-02-16|0.111|-3.48%
2012-02-17|0.109|-1.80%
2012-02-18|0.109|0.00%
2012-02-19|0.109|0.00%
2012-02-20|0.111|1.83%
2012-02-21|0.109|-1.80%
2012-02-22|0.11|0.92%
2012-02-23|0.111|0.91%
2012-02-24|0.11|-0.90%
2012-02-25|0.109|-0.91%
2012-02-27|0.111|1.83%
2012-02-28|0.111|0.00%
2012-02-29|0.111|0.00%
2012-03-01|0.111|0.00%
2012-03-02|0.111|0.00%
2012-03-03|0.111|0.00%
2012-03-05|0.111|0.00%
2012-03-06|0.111|0.00%
2012-03-07|0.111|0.00%
2012-03-08|0.111|0.00%
2012-03-09|0.111|0.00%
2012-03-10|0.109|-1.80%
2012-03-12|0.11|0.92%
2012-03-13|0.111|0.91%
2012-03-14|0.111|0.00%
2012-03-15|0.111|0.00%
2012-03-16|0.11|-0.90%
2012-03-17|0.111|0.91%
2012-03-19|0.111|0.00%
2012-03-20|0.109|-1.80%
2012-03-21|0.11|0.92%
2012-03-22|0.11|0.00%
2012-03-23|0.11|0.00%
2012-03-24|0.111|0.91%
2012-03-26|0.11|-0.90%
2012-03-27|0.111|0.91%
2012-03-28|0.112|0.90%
2012-03-29|0.111|-0.89%
2012-03-30|0.11|-0.90%
2012-03-31|0.11|0.00%
2012-04-02|0.111|0.91%
2012-04-03|0.11|-0.90%
2012-04-04|0.11|0.00%
2012-04-05|0.11|0.00%
2012-04-06|0.11|0.00%
2012-04-07|0.108|-1.82%
2012-04-08|0.108|0.00%
2012-04-09|0.11|1.85%
2012-04-10|0.11|0.00%
2012-04-11|0.11|0.00%
2012-04-12|0.11|0.00%
2012-04-13|0.109|-0.91%
2012-04-14|0.109|0.00%
2012-04-16|0.11|0.92%
2012-04-17|0.111|0.91%
2012-04-18|0.11|-0.90%
2012-04-19|0.107|-2.73%
2012-04-20|0.109|1.87%
2012-04-21|0.109|0.00%
2012-04-23|0.108|-0.92%
2012-04-24|0.11|1.85%
2012-04-25|0.11|0.00%
2012-04-26|0.109|-0.91%
2012-04-27|0.11|0.92%
2012-04-28|0.105|-4.55%
2012-04-30|0.105|0.00%
2012-05-01|0.109|3.81%
2012-05-02|0.109|0.00%
2012-05-03|0.109|0.00%
2012-05-06|0.109|0.00%
2012-05-07|0.108|-0.92%
2012-05-08|0.11|1.85%
2012-05-09|0.11|0.00%
2012-05-10|0.11|0.00%
2012-05-11|0.11|0.00%
2012-05-12|0.11|0.00%
2012-05-14|0.109|-0.91%
2012-05-15|0.109|0.00%
2012-05-16|0.107|-1.83%
2012-05-17|0.105|-1.87%
2012-05-18|0.104|-0.95%
2012-05-19|0.104|0.00%
