Date	Close	Change
2006-07-20	1.827	-1.77%
2006-07-21	1.832	0.27%
2006-07-24	1.869	2.02%
2006-07-25	1.888	1.02%
2006-07-26	1.874	-0.74%
2006-07-27	1.888	0.75%
2006-07-28	1.939	2.70%
2006-07-31	1.939	0.00%
2006-08-01	1.93	-0.46%
2006-08-02	1.897	-1.71%
2006-08-03	1.878	-1.00%
2006-08-04	1.883	0.27%
2006-08-07	1.846	-1.96%
2006-08-08	1.846	0.00%
2006-08-09	1.868	1.19%
2006-08-10	1.906	2.03%
2006-08-11	1.855	-2.68%
2006-08-14	1.892	1.99%
2006-08-15	1.869	-1.22%
2006-08-16	1.846	-1.23%
2006-08-17	1.832	-0.76%
2006-08-18	1.864	1.75%
2006-08-21	1.827	-1.98%
2006-08-22	1.813	-0.77%
2006-08-23	1.813	0.00%
2006-08-24	1.813	0.00%
2006-08-25	1.736	-4.25%
2006-08-28	1.7	-2.07%
2006-08-29	1.723	1.35%
2006-08-30	1.681	-2.44%
2006-08-31	1.647	-2.02%
2006-09-01	1.667	1.21%
2006-09-04	1.695	1.68%
2006-09-05	1.704	0.53%
2006-09-06	1.714	0.59%
2006-09-07	1.709	-0.29%
2006-09-08	1.732	1.35%
2006-09-11	1.676	-3.23%
2006-09-12	1.71	2.03%
2006-09-13	1.681	-1.70%
2006-09-14	1.686	0.30%
2006-09-15	1.672	-0.83%
2006-09-19	1.71	2.27%
2006-09-20	1.686	-1.40%
2006-09-21	1.705	1.13%
2006-09-22	1.635	-4.11%
2006-09-25	1.639	0.24%
2006-09-26	1.621	-1.10%
2006-09-27	1.658	2.28%
2006-09-28	1.658	0.00%
2006-09-29	1.677	1.15%
2006-10-02	1.738	3.64%
2006-10-03	1.696	-2.42%
2006-10-04	1.719	1.36%
2006-10-05	1.724	0.29%
2006-10-06	1.705	-1.10%
2006-10-10	1.724	1.11%
2006-10-11	1.742	1.04%
2006-10-12	1.747	0.29%
2006-10-13	1.765	1.03%
2006-10-16	1.793	1.59%
2006-10-17	1.793	0.00%
2006-10-18	1.798	0.28%
2006-10-19	1.798	0.00%
2006-10-20	1.798	0.00%
2006-10-23	1.83	1.78%
2006-10-24	1.821	-0.49%
2006-10-25	1.793	-1.54%
2006-10-26	1.747	-2.57%
2006-10-27	1.738	-0.52%
2006-10-30	1.733	-0.29%
2006-10-31	1.724	-0.52%
2006-11-01	1.719	-0.29%
2006-11-02	1.714	-0.29%
2006-11-06	1.761	2.74%
2006-11-07	1.761	0.00%
2006-11-08	1.73	-1.76%
2006-11-09	1.716	-0.81%
2006-11-10	1.697	-1.11%
2006-11-13	1.674	-1.36%
2006-11-14	1.735	3.64%
2006-11-15	1.707	-1.61%
2006-11-16	1.712	0.29%
2006-11-17	1.726	0.82%
2006-11-20	1.693	-1.91%
2006-11-21	1.693	0.00%
2006-11-22	1.679	-0.83%
2006-11-24	1.674	-0.30%
2006-11-27	1.679	0.30%
2006-11-28	1.665	-0.83%
2006-11-29	1.697	1.92%
2006-11-30	1.665	-1.89%
2006-12-01	1.622	-2.58%
2006-12-04	1.627	0.31%
2006-12-05	1.613	-0.86%
2006-12-06	1.653	2.48%
2006-12-07	1.681	1.69%
2006-12-08	1.7	1.13%
2006-12-11	1.662	-2.24%
2006-12-12	1.648	-0.84%
2006-12-13	1.62	-1.70%
2006-12-14	1.634	0.86%
2006-12-15	1.671	2.26%
2006-12-18	1.69	1.14%
2006-12-19	1.658	-1.89%
2006-12-20	1.625	-1.99%
2006-12-21	1.615	-0.62%
2006-12-22	1.606	-0.56%
2006-12-25	1.606	0.00%
2006-12-26	1.583	-1.43%
2006-12-27	1.648	4.11%
2006-12-28	1.672	1.46%
2006-12-29	1.69	1.08%
2007-01-04	1.723	1.95%
2007-01-05	1.718	-0.29%
2007-01-09	1.738	1.16%
2007-01-10	1.761	1.32%
2007-01-11	1.738	-1.31%
2007-01-12	1.742	0.23%
2007-01-15	1.742	0.00%
2007-01-16	1.742	0.00%
2007-01-17	1.691	-2.93%
2007-01-18	1.71	1.12%
2007-01-19	1.71	0.00%
2007-01-22	1.658	-3.04%
2007-01-23	1.668	0.60%
2007-01-24	1.667	-0.06%
2007-01-25	1.658	-0.54%
2007-01-26	1.658	0.00%
2007-01-29	1.719	3.68%
2007-01-30	1.714	-0.29%
2007-01-31	1.705	-0.53%
2007-02-01	1.714	0.53%
2007-02-02	1.728	0.82%
2007-02-05	1.714	-0.81%
2007-02-06	1.742	1.63%
2007-02-07	1.742	0.00%
2007-02-08	1.728	-0.80%
2007-02-09	1.7	-1.62%
2007-02-13	1.742	2.47%
2007-02-14	1.733	-0.52%
2007-02-15	1.747	0.81%
2007-02-16	1.71	-2.12%
2007-02-19	1.724	0.82%
2007-02-20	1.714	-0.58%
2007-02-21	1.7	-0.82%
2007-02-22	1.667	-1.94%
2007-02-23	1.682	0.90%
2007-02-26	1.667	-0.89%
2007-02-27	1.649	-1.08%
2007-02-28	1.639	-0.61%
2007-03-01	1.658	1.16%
2007-03-02	1.677	1.15%
2007-03-05	1.635	-2.50%
2007-03-06	1.639	0.24%
2007-03-07	1.625	-0.85%
2007-03-08	1.625	0.00%
2007-03-09	1.621	-0.25%
2007-03-12	1.625	0.25%
2007-03-13	1.621	-0.25%
2007-03-14	1.583	-2.34%
2007-03-15	1.602	1.20%
2007-03-16	1.592	-0.62%
2007-03-19	1.592	0.00%
2007-03-20	1.577	-0.94%
2007-03-22	1.563	-0.89%
2007-03-23	1.62	3.65%
2007-03-26	1.667	2.90%
2007-03-27	1.648	-1.14%
2007-03-28	1.681	2.00%
2007-03-29	1.653	-1.67%
2007-03-30	1.662	0.54%
2007-04-02	1.657	-0.30%
2007-04-03	1.662	0.30%
2007-04-04	1.69	1.68%
2007-04-05	1.69	0.00%
2007-04-06	1.676	-0.83%
2007-04-09	1.685	0.54%
2007-04-10	1.69	0.30%
2007-04-11	1.652	-2.25%
2007-04-12	1.676	1.45%
2007-04-13	1.671	-0.30%
2007-04-16	1.704	1.97%
2007-04-17	1.699	-0.29%
2007-04-18	1.699	0.00%
2007-04-19	1.676	-1.35%
2007-04-20	1.685	0.54%
2007-04-23	1.69	0.30%
2007-04-24	1.676	-0.83%
2007-04-25	1.657	-1.13%
2007-04-26	1.662	0.30%
2007-04-27	1.634	-1.68%
2007-05-01	1.62	-0.86%
2007-05-02	1.638	1.11%
2007-05-07	1.657	1.16%
2007-05-08	1.652	-0.30%
2007-05-09	1.676	1.45%
2007-05-10	1.666	-0.60%
2007-05-11	1.643	-1.38%
2007-05-14	1.671	1.70%
2007-05-15	1.699	1.68%
2007-05-16	1.671	-1.65%
2007-05-17	1.638	-1.97%
2007-05-18	1.648	0.61%
2007-05-21	1.648	0.00%
2007-05-22	1.643	-0.30%
2007-05-23	1.685	2.56%
2007-05-24	1.694	0.53%
2007-05-25	1.718	1.42%
2007-05-28	1.732	0.81%
2007-05-29	1.741	0.52%
2007-05-30	1.736	-0.29%
2007-05-31	1.746	0.58%
2007-06-01	1.774	1.60%
2007-06-04	1.797	1.30%
2007-06-05	1.829	1.78%
2007-06-06	1.842	0.71%
2007-06-07	1.865	1.25%
2007-06-08	1.893	1.50%
2007-06-11	1.907	0.74%
2007-06-12	1.92	0.68%
2007-06-13	1.962	2.19%
2007-06-14	1.953	-0.46%
2007-06-15	1.934	-0.97%
2007-06-18	1.892	-2.17%
2007-06-19	1.925	1.74%
2007-06-20	1.883	-2.18%
2007-06-21	1.92	1.96%
2007-06-22	1.897	-1.20%
2007-06-25	1.892	-0.26%
2007-06-26	1.883	-0.48%
2007-06-27	1.855	-1.49%
2007-06-28	1.906	2.75%
2007-06-29	1.86	-2.41%
2007-07-02	1.883	1.24%
2007-07-03	1.879	-0.21%
2007-07-04	1.904	1.33%
2007-07-05	1.9	-0.21%
2007-07-06	1.937	1.95%
2007-07-09	1.946	0.46%
2007-07-10	1.951	0.26%
2007-07-11	1.881	-3.59%
2007-07-12	1.914	1.75%
2007-07-13	1.927	0.68%
2007-07-17	1.918	-0.47%
2007-07-18	1.909	-0.47%
2007-07-19	1.904	-0.26%
2007-07-20	1.886	-0.95%
2007-07-23	1.867	-1.01%
2007-07-24	1.872	0.27%
2007-07-25	1.867	-0.27%
2007-07-26	1.858	-0.48%
2007-07-27	1.793	-3.50%
2007-07-30	1.807	0.78%
2007-07-31	1.807	0.00%
2007-08-01	1.769	-2.10%
2007-08-02	1.821	2.94%
2007-08-03	1.769	-2.86%
2007-08-06	1.741	-1.58%
2007-08-07	1.736	-0.29%
2007-08-08	1.765	1.67%
2007-08-09	1.783	1.02%
2007-08-10	1.722	-3.42%
2007-08-13	1.722	0.00%
2007-08-14	1.703	-1.10%
2007-08-15	1.651	-3.05%
2007-08-16	1.642	-0.55%
2007-08-17	1.595	-2.86%
2007-08-20	1.604	0.56%
2007-08-21	1.556	-2.99%
2007-08-22	1.59	2.19%
2007-08-23	1.613	1.45%
2007-08-24	1.609	-0.25%
2007-08-27	1.628	1.18%
2007-08-28	1.628	0.00%
2007-08-29	1.59	-2.33%
2007-08-30	1.575	-0.94%
2007-08-31	1.623	3.05%
2007-09-03	1.642	1.17%
2007-09-04	1.623	-1.16%
2007-09-05	1.635	0.74%
2007-09-06	1.621	-0.86%
2007-09-07	1.597	-1.48%
2007-09-10	1.597	0.00%
2007-09-11	1.55	-2.94%
2007-09-12	1.526	-1.55%
2007-09-13	1.54	0.92%
2007-09-14	1.555	0.97%
2007-09-18	1.555	0.00%
2007-09-19	1.607	3.34%
2007-09-20	1.635	1.74%
2007-09-21	1.682	2.87%
2007-09-25	1.682	0.00%
2007-09-26	1.677	-0.30%
2007-09-27	1.719	2.50%
2007-09-28	1.677	-2.44%
2007-10-01	1.672	-0.30%
2007-10-02	1.696	1.44%
2007-10-03	1.682	-0.83%
2007-10-04	1.714	1.90%
2007-10-05	1.705	-0.53%
2007-10-09	1.714	0.53%
2007-10-10	1.728	0.82%
2007-10-11	1.738	0.58%
2007-10-12	1.71	-1.61%
2007-10-15	1.733	1.35%
2007-10-16	1.686	-2.71%
2007-10-17	1.668	-1.07%
2007-10-18	1.639	-1.74%
2007-10-19	1.606	-2.01%
2007-10-22	1.583	-1.43%
2007-10-23	1.597	0.88%
2007-10-24	1.574	-1.44%
2007-10-25	1.611	2.35%
2007-10-26	1.63	1.18%
2007-10-29	1.611	-1.17%
2007-10-30	1.625	0.87%
2007-10-31	1.611	-0.86%
2007-11-01	1.668	3.54%
2007-11-02	1.592	-4.56%
2007-11-05	1.588	-0.25%
2007-11-06	1.578	-0.63%
2007-11-07	1.574	-0.25%
2007-11-08	1.555	-1.21%
2007-11-09	1.545	-0.64%
2007-11-12	1.536	-0.58%
2007-11-13	1.503	-2.15%
2007-11-14	1.498	-0.33%
2007-11-15	1.512	0.93%
2007-11-16	1.488	-1.59%
2007-11-19	1.479	-0.60%
2007-11-20	1.488	0.61%
2007-11-21	1.441	-3.16%
2007-11-22	1.431	-0.69%
2007-11-26	1.502	4.96%
2007-11-27	1.521	1.26%
2007-11-28	1.502	-1.25%
2007-11-29	1.502	0.00%
2007-11-30	1.493	-0.60%
2007-12-03	1.464	-1.94%
2007-12-04	1.426	-2.60%
2007-12-05	1.495	4.84%
2007-12-06	1.561	4.41%
2007-12-07	1.566	0.32%
2007-12-10	1.566	0.00%
2007-12-11	1.589	1.47%
2007-12-12	1.528	-3.84%
2007-12-13	1.5	-1.83%
2007-12-14	1.552	3.47%
2007-12-17	1.556	0.26%
2007-12-18	1.542	-0.90%
2007-12-19	1.49	-3.37%
2007-12-20	1.523	2.21%
2007-12-21	1.556	2.17%
2007-12-25	1.584	1.80%
2007-12-26	1.556	-1.77%
2007-12-27	1.537	-1.22%
2007-12-28	1.509	-1.82%
2008-01-04	1.476	-2.19%
2008-01-07	1.467	-0.61%
2008-01-08	1.476	0.61%
2008-01-09	1.467	-0.61%
2008-01-10	1.443	-1.64%
2008-01-11	1.443	0.00%
2008-01-15	1.429	-0.97%
2008-01-16	1.391	-2.66%
2008-01-17	1.439	3.45%
2008-01-18	1.405	-2.36%
2008-01-21	1.353	-3.70%
2008-01-22	1.31	-3.18%
2008-01-23	1.372	4.73%
2008-01-24	1.391	1.38%
2008-01-25	1.486	6.83%
2008-01-28	1.434	-3.50%
2008-01-29	1.481	3.28%
2008-01-30	1.443	-2.57%
2008-01-31	1.453	0.69%
2008-02-01	1.429	-1.65%
2008-02-04	1.467	2.66%
2008-02-05	1.467	0.00%
2008-02-06	1.434	-2.25%
2008-02-07	1.429	-0.35%
2008-02-08	1.439	0.70%
2008-02-12	1.405	-2.36%
2008-02-13	1.434	2.06%
2008-02-14	1.467	2.30%
2008-02-15	1.457	-0.68%
2008-02-18	1.457	0.00%
2008-02-19	1.467	0.69%
2008-02-20	1.48	0.89%
2008-02-21	1.481	0.07%
2008-02-22	1.49	0.61%
2008-02-25	1.49	0.00%
2008-02-26	1.481	-0.60%
2008-02-27	1.467	-0.95%
2008-02-28	1.424	-2.93%
2008-02-29	1.367	-4.00%
2008-03-03	1.353	-1.02%
2008-03-04	1.372	1.40%
2008-03-05	1.376	0.29%
2008-03-06	1.362	-1.02%
2008-03-07	1.343	-1.40%
2008-03-10	1.333	-0.74%
2008-03-11	1.338	0.38%
2008-03-12	1.338	0.00%
2008-03-13	1.281	-4.26%
2008-03-14	1.276	-0.39%
2008-03-17	1.276	0.00%
2008-03-18	1.295	1.49%
2008-03-19	1.276	-1.47%
2008-03-21	1.281	0.39%
2008-03-24	1.262	-1.48%
2008-03-25	1.262	0.00%
2008-03-26	1.276	1.11%
2008-03-27	1.281	0.39%
2008-03-28	1.281	0.00%
2008-03-31	1.286	0.39%
2008-04-01	1.357	5.52%
2008-04-02	1.356	-0.07%
2008-04-03	1.342	-1.03%
2008-04-04	1.333	-0.67%
2008-04-07	1.356	1.73%
2008-04-08	1.345	-0.81%
2008-04-09	1.342	-0.22%
2008-04-10	1.337	-0.37%
2008-04-11	1.366	2.17%
2008-04-14	1.335	-2.27%
2008-04-15	1.34	0.37%
2008-04-16	1.345	0.37%
2008-04-17	1.385	2.97%
2008-04-18	1.405	1.44%
2008-04-21	1.4	-0.36%
2008-04-22	1.45	3.57%
2008-04-23	1.455	0.34%
2008-04-24	1.495	2.75%
2008-04-25	1.61	7.69%
2008-04-28	1.675	4.04%
2008-04-30	1.625	-2.99%
2008-05-01	1.6	-1.54%
2008-05-02	1.635	2.19%
2008-05-07	1.645	0.61%
2008-05-08	1.645	0.00%
2008-05-09	1.615	-1.82%
2008-05-12	1.6	-0.93%
2008-05-13	1.58	-1.25%
2008-05-14	1.64	3.80%
2008-05-15	1.675	2.13%
2008-05-16	1.675	0.00%
2008-05-19	1.665	-0.60%
2008-05-20	1.615	-3.00%
2008-05-21	1.62	0.31%
2008-05-22	1.65	1.85%
2008-05-23	1.695	2.73%
2008-05-26	1.76	3.83%
2008-05-27	1.76	0.00%
2008-05-28	1.765	0.28%
2008-05-29	1.74	-1.42%
2008-05-30	1.76	1.15%
2008-06-02	1.745	-0.85%
2008-06-03	1.72	-1.43%
2008-06-04	1.78	3.49%
2008-06-05	1.755	-1.40%
2008-06-06	1.78	1.42%
2008-06-09	1.73	-2.81%
2008-06-10	1.775	2.60%
2008-06-11	1.84	3.66%
2008-06-12	1.845	0.27%
2008-06-13	1.865	1.08%
2008-06-16	1.88	0.80%
2008-06-17	1.825	-2.93%
2008-06-18	1.78	-2.47%
2008-06-19	1.8	1.12%
2008-06-20	1.755	-2.50%
2008-06-23	1.715	-2.28%
2008-06-24	1.705	-0.58%
2008-06-25	1.66	-2.64%
2008-06-26	1.655	-0.30%
2008-06-27	1.625	-1.81%
2008-06-30	1.595	-1.85%
2008-07-01	1.68	5.33%
2008-07-02	1.66	-1.19%
2008-07-03	1.655	-0.30%
2008-07-04	1.645	-0.60%
2008-07-07	1.64	-0.30%
2008-07-08	1.615	-1.52%
2008-07-09	1.615	0.00%
2008-07-10	1.61	-0.31%
2008-07-11	1.595	-0.93%
2008-07-14	1.59	-0.31%
2008-07-15	1.585	-0.31%
2008-07-16	1.589	0.25%
2008-07-17	1.595	0.38%
2008-07-18	1.62	1.57%
2008-07-22	1.615	-0.31%
2008-07-23	1.635	1.24%
2008-07-24	1.63	-0.31%
2008-07-25	1.575	-3.37%
2008-07-28	1.565	-0.63%
2008-07-29	1.52	-2.88%
2008-07-30	1.545	1.64%
2008-07-31	1.54	-0.32%
2008-08-01	1.51	-1.95%
2008-08-04	1.505	-0.33%
2008-08-05	1.525	1.33%
2008-08-06	1.53	0.33%
2008-08-07	1.525	-0.33%
2008-08-08	1.47	-3.61%
2008-08-11	1.455	-1.02%
2008-08-12	1.465	0.69%
2008-08-13	1.455	-0.68%
2008-08-14	1.435	-1.37%
2008-08-15	1.465	2.09%
2008-08-18	1.445	-1.37%
2008-08-19	1.435	-0.69%
2008-08-20	1.435	0.00%
2008-08-21	1.445	0.70%
2008-08-22	1.47	1.73%
2008-08-25	1.44	-2.04%
2008-08-26	1.415	-1.74%
2008-08-27	1.445	2.12%
2008-08-28	1.43	-1.04%
2008-08-29	1.42	-0.70%
2008-09-01	1.48	4.23%
2008-09-02	1.47	-0.68%
2008-09-03	1.46	-0.68%
2008-09-04	1.46	0.00%
2008-09-05	1.435	-1.71%
2008-09-08	1.525	6.27%
2008-09-09	1.505	-1.31%
2008-09-10	1.505	0.00%
2008-09-11	1.48	-1.66%
2008-09-12	1.495	1.01%
2008-09-16	1.465	-2.01%
2008-09-17	1.49	1.71%
2008-09-18	1.49	0.00%
2008-09-19	1.48	-0.67%
2008-09-22	1.48	0.00%
2008-09-24	1.49	0.68%
2008-09-25	1.48	-0.67%
2008-09-26	1.445	-2.36%
2008-09-29	1.49	3.11%
2008-09-30	1.48	-0.67%
2008-10-01	1.465	-1.01%
2008-10-02	1.51	3.07%
2008-10-03	1.45	-3.97%
2008-10-06	1.445	-0.34%
2008-10-07	1.47	1.73%
2008-10-08	1.45	-1.36%
2008-10-09	1.485	2.41%
2008-10-10	1.54	3.70%
2008-10-14	1.585	2.92%
2008-10-15	1.575	-0.63%
2008-10-16	1.595	1.27%
2008-10-17	1.57	-1.57%
2008-10-20	1.575	0.32%
2008-10-21	1.555	-1.27%
2008-10-22	1.525	-1.93%
2008-10-23	1.515	-0.66%
2008-10-24	1.47	-2.97%
2008-10-27	1.47	0.00%
2008-10-28	1.455	-1.02%
2008-10-29	1.495	2.75%
2008-10-30	1.495	0.00%
2008-10-31	1.49	-0.33%
2008-11-04	1.51	1.34%
2008-11-05	1.515	0.33%
2008-11-06	1.495	-1.32%
2008-11-07	1.515	1.34%
2008-11-10	1.535	1.32%
2008-11-11	1.49	-2.93%
2008-11-12	1.52	2.01%
2008-11-13	1.5	-1.32%
2008-11-14	1.5	0.00%
2008-11-17	1.495	-0.33%
2008-11-18	1.49	-0.33%
2008-11-19	1.47	-1.34%
2008-11-20	1.465	-0.34%
2008-11-21	1.41	-3.75%
2008-11-25	1.405	-0.35%
2008-11-26	1.385	-1.42%
2008-11-27	1.375	-0.72%
2008-11-28	1.4	1.82%
2008-12-01	1.4	0.00%
2008-12-02	1.35	-3.57%
2008-12-03	1.39	2.96%
2008-12-04	1.37	-1.44%
2008-12-05	1.355	-1.09%
2008-12-08	1.39	2.58%
2008-12-09	1.39	0.00%
2008-12-10	1.415	1.80%
2008-12-11	1.425	0.71%
2008-12-12	1.395	-2.11%
2008-12-15	1.385	-0.72%
2008-12-16	1.375	-0.72%
2008-12-17	1.295	-5.82%
2008-12-18	1.295	0.00%
2008-12-19	1.235	-4.63%
2008-12-22	1.225	-0.81%
2008-12-24	1.215	-0.82%
2008-12-25	1.22	0.41%
2008-12-26	1.175	-3.69%
2008-12-29	1.195	1.70%
2008-12-30	1.175	-1.67%
2009-01-05	1.21	2.98%
2009-01-06	1.265	4.55%
2009-01-07	1.26	-0.40%
2009-01-08	1.31	3.97%
2009-01-09	1.305	-0.38%
2009-01-13	1.245	-4.60%
2009-01-14	1.27	2.01%
2009-01-15	1.215	-4.33%
2009-01-16	1.225	0.82%
2009-01-19	1.255	2.45%
2009-01-20	1.22	-2.79%
2009-01-21	1.23	0.82%
2009-01-22	1.235	0.41%
2009-01-23	1.23	-0.40%
2009-01-26	1.245	1.22%
2009-01-27	1.265	1.61%
2009-01-28	1.27	0.40%
2009-01-29	1.265	-0.39%
2009-01-30	1.29	1.98%
2009-02-02	1.3	0.78%
2009-02-03	1.305	0.38%
2009-02-04	1.345	3.07%
2009-02-05	1.35	0.37%
2009-02-06	1.34	-0.74%
2009-02-09	1.315	-1.87%
2009-02-10	1.3	-1.14%
2009-02-12	1.26	-3.08%
2009-02-13	1.265	0.40%
2009-02-16	1.29	1.98%
2009-02-17	1.29	0.00%
2009-02-18	1.255	-2.71%
2009-02-19	1.27	1.20%
2009-02-20	1.275	0.39%
2009-02-23	1.28	0.39%
2009-02-24	1.275	-0.39%
2009-02-25	1.28	0.39%
2009-02-26	1.275	-0.39%
2009-02-27	1.265	-0.78%
2009-03-02	1.305	3.16%
2009-03-03	1.295	-0.77%
2009-03-04	1.32	1.93%
2009-03-05	1.31	-0.76%
2009-03-06	1.295	-1.15%
2009-03-09	1.29	-0.39%
2009-03-10	1.305	1.16%
2009-03-11	1.32	1.15%
2009-03-12	1.32	0.00%
2009-03-13	1.325	0.38%
2009-03-16	1.305	-1.51%
2009-03-17	1.305	0.00%
2009-03-18	1.31	0.38%
2009-03-19	1.27	-3.05%
2009-03-23	1.27	0.00%
2009-03-24	1.28	0.79%
2009-03-25	1.29	0.78%
2009-03-26	1.325	2.71%
2009-03-27	1.33	0.38%
2009-03-30	1.34	0.75%
2009-03-31	1.355	1.12%
2009-04-01	1.345	-0.74%
2009-04-02	1.38	2.60%
2009-04-03	1.43	3.62%
2009-04-06	1.435	0.35%
2009-04-07	1.43	-0.35%
2009-04-08	1.46	2.10%
2009-04-09	1.465	0.34%
2009-04-10	1.45	-1.02%
2009-04-13	1.465	1.03%
2009-04-14	1.46	-0.34%
2009-04-15	1.44	-1.37%
2009-04-16	1.46	1.39%
2009-04-17	1.455	-0.34%
2009-04-20	1.48	1.72%
2009-04-21	1.455	-1.69%
2009-04-22	1.43	-1.72%
2009-04-23	1.435	0.35%
2009-04-24	1.425	-0.70%
2009-04-27	1.42	-0.35%
2009-04-28	1.415	-0.35%
2009-04-30	1.43	1.06%
2009-05-01	1.4	-2.10%
2009-05-07	1.425	1.79%
2009-05-08	1.455	2.11%
2009-05-11	1.465	0.69%
2009-05-12	1.455	-0.68%
2009-05-13	1.46	0.34%
2009-05-14	1.435	-1.71%
2009-05-15	1.455	1.39%
2009-05-18	1.415	-2.75%
2009-05-19	1.43	1.06%
2009-05-20	1.425	-0.35%
2009-05-21	1.43	0.35%
2009-05-22	1.435	0.35%
2009-05-25	1.455	1.39%
2009-05-26	1.44	-1.03%
2009-05-27	1.47	2.08%
2009-05-28	1.49	1.36%
2009-05-29	1.495	0.34%
2009-06-01	1.5	0.33%
2009-06-02	1.51	0.67%
2009-06-03	1.535	1.66%
2009-06-04	1.515	-1.30%
2009-06-05	1.505	-0.66%
2009-06-08	1.515	0.66%
2009-06-09	1.53	0.99%
2009-06-10	1.545	0.98%
2009-06-11	1.54	-0.32%
2009-06-12	1.515	-1.62%
2009-06-15	1.51	-0.33%
2009-06-16	1.48	-1.99%
2009-06-17	1.465	-1.01%
2009-06-18	1.465	0.00%
2009-06-19	1.445	-1.37%
2009-06-22	1.46	1.04%
2009-06-23	1.425	-2.40%
2009-06-24	1.375	-3.51%
2009-06-25	1.385	0.73%
2009-06-26	1.405	1.44%
2009-06-29	1.385	-1.42%
2009-06-30	1.35	-2.53%
2009-07-01	1.345	-0.37%
2009-07-02	1.35	0.37%
2009-07-03	1.325	-1.85%
2009-07-06	1.3	-1.89%
2009-07-07	1.31	0.77%
2009-07-08	1.295	-1.15%
2009-07-09	1.305	0.77%
2009-07-10	1.285	-1.53%
2009-07-13	1.31	1.95%
2009-07-14	1.345	2.67%
2009-07-15	1.34	-0.37%
2009-07-16	1.335	-0.37%
2009-07-17	1.325	-0.75%
